Frequenz;Kanal A;Kanal B
(ms);(mV);(mV)

-50,06582290;9,27762600;75,94836000
-50,02486290;4,74562800;72,35329000
-49,98390290;0,22888880;72,35329000
-49,94294290;-8,83510900;74,15387000
-49,90198290;-8,83510900;66,95761000
-49,86102290;-17,88385000;66,95761000
-49,82006290;-22,41584000;66,95761000
-49,77910290;-22,41584000;65,16312000
-49,73814290;-31,46458000;65,16312000
-49,69718290;-35,99658000;61,56804000
-49,65622290;-35,99658000;63,36253000
-49,61526290;-40,51332000;59,76745000
-49,57430290;-45,04532000;56,17237000
-49,53334290;-49,57732000;56,17237000
-49,49238290;-58,62605000;57,96685000
-49,45142290;-54,09406000;54,37177000
-49,41046290;-58,62605000;48,97610000
-49,36950290;-63,15805000;52,57729000
-49,32854290;-67,67479000;47,18161000
-49,28758290;-72,20679000;47,18161000
-49,24662290;-76,73878000;50,77670000
-49,20566290;-76,73878000;39,98535000
-49,16470290;-85,78752000;43,58654000
-49,12374291;-90,31953000;43,58654000
-49,08278291;-90,31953000;38,19086000
-49,04182291;-94,83626000;41,78594000
-49,00086291;-99,36826000;38,19086000
-48,95990291;-99,36826000;30,99460000
-48,91894291;-108,41700000;34,58968000
-48,87798291;-112,94900000;27,39952000
-48,83702291;-112,94900000;30,99460000
-48,79606291;-117,48100000;29,20011000
-48,75510291;-117,48100000;25,59892000
-48,71414291;-121,99770000;23,80444000
-48,67318291;-126,52970000;20,20936000
-48,63222291;-131,04650000;16,60817000
-48,59126291;-135,57850000;25,59892000
-48,55030291;-135,57850000;16,60817000
-48,50934291;-140,11050000;20,20936000
-48,46838291;-140,11050000;14,81368000
-48,42742291;-144,62720000;13,01309000
-48,38646291;-149,15920000;13,01309000
-48,34550291;-153,69120000;9,41801200
-48,30454291;-153,69120000;9,41801200
-48,26358291;-158,20790000;7,61742000
-48,22262291;-158,20790000;4,02233900
-48,18166291;-162,73990000;4,02233900
-48,14070291;-167,27190000;7,61742000
-48,09974291;-167,27190000;-1,36722900
-48,05878291;-167,27190000;-1,36722900
-48,01782291;-171,78870000;-4,96230900
-47,97686291;-176,32070000;-1,36722900
-47,93590291;-180,85270000;-6,76290100
-47,89494291;-180,85270000;-8,55739000
-47,85398291;-180,85270000;-8,55739000
-47,81302291;-185,36940000;-12,15247000
-47,77206291;-189,90140000;-10,35798000
-47,73110291;-189,90140000;-13,95306000
-47,69014291;-194,43340000;-15,75365000
-47,64918291;-198,95010000;-13,95306000
-47,60822291;-198,95010000;-19,34873000
-47,56726291;-198,95010000;-19,34873000
-47,52630291;-203,48210000;-21,14322000
-47,48534292;-203,48210000;-22,94382000
-47,44438292;-208,01410000;-22,94382000
-47,40342292;-208,01410000;-26,53890000
-47,36246292;-208,01410000;-30,13398000
-47,32150292;-217,06290000;-26,53890000
-47,28054292;-217,06290000;-31,93457000
-47,23958292;-217,06290000;-35,52965000
-47,19862292;-217,06290000;-33,73516000
-47,15766292;-217,06290000;-33,73516000
-47,11670292;-221,59490000;-40,92532000
-47,07574292;-226,11160000;-40,92532000
-47,03478292;-226,11160000;-40,92532000
-46,99382292;-226,11160000;-39,13083000
-46,95286292;-226,11160000;-46,32100000
-46,91190292;-235,17560000;-46,32100000
-46,87094292;-235,17560000;-49,91607000
-46,82998292;-244,22430000;-40,92532000
-46,78902292;-239,69240000;-49,91607000
-46,74806292;-239,69240000;-53,51115000
-46,70710292;-239,69240000;-55,31175000
-46,66614292;-244,22430000;-55,31175000
-46,62518292;-244,22430000;-55,31175000
-46,58422292;-244,22430000;-62,50190000
-46,54326292;-244,22430000;-62,50190000
-46,50230292;-248,75630000;-62,50190000
-46,46134292;-253,27310000;-64,30250000
-46,42038292;-253,27310000;-66,10309000
-46,37942292;-253,27310000;-64,30250000
-46,33846292;-253,27310000;-67,89758000
-46,29750292;-253,27310000;-71,49266000
-46,25654292;-262,33710000;-69,69817000
-46,21558292;-253,27310000;-69,69817000
-46,17462292;-262,33710000;-75,09385000
-46,13366292;-262,33710000;-76,88834000
-46,09270292;-262,33710000;-76,88834000
-46,05174292;-262,33710000;-80,48952000
-46,01078292;-262,33710000;-80,48952000
-45,96982292;-271,38580000;-76,88834000
-45,92886292;-262,33710000;-80,48952000
-45,88790292;-271,38580000;-80,48952000
-45,84694292;-271,38580000;-84,08459000
-45,80598293;-271,38580000;-87,67968000
-45,76502293;-271,38580000;-87,67968000
-45,72406293;-271,38580000;-91,27476000
-45,68310293;-275,90260000;-87,67968000
-45,64214293;-275,90260000;-89,48027000
-45,60118293;-275,90260000;-93,07535000
-45,56022293;-275,90260000;-91,27476000
-45,51926293;-280,43460000;-91,27476000
-45,47830293;-280,43460000;-94,86984000
-45,43734293;-280,43460000;-94,86984000
-45,39638293;-280,43460000;-96,67043000
-45,35542293;-280,43460000;-100,26550000
-45,31446293;-280,43460000;-100,26550000
-45,27350293;-280,43460000;-98,47102000
-45,23254293;-289,48330000;-98,47102000
-45,19158293;-289,48330000;-105,66120000
-45,15062293;-289,48330000;-103,86060000
-45,10966293;-289,48330000;-103,86060000
-45,06870293;-289,48330000;-105,66120000
-45,02774293;-294,01530000;-105,66120000
-44,98678293;-294,01530000;-105,66120000
-44,94582293;-294,01530000;-109,25630000
-44,90486293;-284,96660000;-114,65190000
-44,86390293;-294,01530000;-111,05690000
-44,82294293;-298,54730000;-109,25630000
-44,78198293;-298,54730000;-112,85740000
-44,74102293;-298,54730000;-112,85740000
-44,70006293;-298,54730000;-111,05690000
-44,65910293;-289,48330000;-118,24700000
-44,61814293;-298,54730000;-114,65190000
-44,57718293;-298,54730000;-116,45250000
-44,53622293;-298,54730000;-116,45250000
-44,49526293;-298,54730000;-120,04760000
-44,45430293;-298,54730000;-118,24700000
-44,41334293;-298,54730000;-118,24700000
-44,37238293;-298,54730000;-120,04760000
-44,33142293;-307,59600000;-120,04760000
-44,29046293;-303,06400000;-120,04760000
-44,24950293;-307,59600000;-120,04760000
-44,20854293;-307,59600000;-121,84820000
-44,16758294;-307,59600000;-120,04760000
-44,12662294;-312,12810000;-123,64270000
-44,08566294;-307,59600000;-121,84820000
-44,04470294;-307,59600000;-125,44330000
