Frequenz;Kanal A;Kanal B
(ms);(mV);(mV)

-50,05544797;9,27762600;66,95761000
-50,01448797;0,22888880;70,55879000
-49,97352797;-8,83510900;74,15387000
-49,93256797;-8,83510900;70,55879000
-49,89160797;-17,88385000;66,95761000
-49,85064797;-17,88385000;65,16312000
-49,80968797;-17,88385000;57,96685000
-49,76872797;-26,93258000;65,16312000
-49,72776797;-35,99658000;65,16312000
-49,68680797;-35,99658000;61,56804000
-49,64584797;-35,99658000;59,76745000
-49,60488797;-45,04532000;57,96685000
-49,56392797;-45,04532000;54,37177000
-49,52296797;-54,09406000;56,17237000
-49,48200797;-54,09406000;52,57729000
-49,44104797;-58,62605000;52,57729000
-49,40008797;-63,15805000;48,97610000
-49,35912797;-67,67479000;48,97610000
-49,31816797;-72,20679000;48,97610000
-49,27720797;-72,20679000;45,38102000
-49,23624797;-76,73878000;43,58654000
-49,19528797;-81,25553000;39,98535000
-49,15432797;-90,31953000;43,58654000
-49,11336797;-90,31953000;41,78594000
-49,07240797;-94,83626000;38,19086000
-49,03144797;-99,36826000;38,19086000
-48,99048797;-99,36826000;34,58968000
-48,94952797;-108,41700000;30,99460000
-48,90856797;-108,41700000;30,99460000
-48,86760797;-112,94900000;32,79519000
-48,82664797;-112,94900000;30,99460000
-48,78568797;-117,48100000;29,20011000
-48,74472797;-126,52970000;25,59892000
-48,70376797;-126,52970000;25,59892000
-48,66280797;-131,04650000;23,80444000
-48,62184797;-131,04650000;22,00385000
-48,58088797;-135,57850000;18,40877000
-48,53992798;-135,57850000;16,60817000
-48,49896798;-144,62720000;16,60817000
-48,45800798;-144,62720000;16,60817000
-48,41704798;-144,62720000;11,21860000
-48,37608798;-149,15920000;11,21860000
-48,33512798;-153,69120000;9,41801200
-48,29416798;-153,69120000;5,82293100
-48,25320798;-162,73990000;7,61742000
-48,21224798;-162,73990000;5,82293100
-48,17128798;-162,73990000;4,02233900
-48,13032798;-171,78870000;2,22785100
-48,08936798;-171,78870000;0,43336280
-48,04840798;-171,78870000;-4,96230900
-48,00744798;-171,78870000;-4,96230900
-47,96648798;-180,85270000;-3,16171700
-47,92552798;-180,85270000;-4,96230900
-47,88456798;-180,85270000;-8,55739000
-47,84360798;-189,90140000;-6,76290100
-47,80264798;-185,36940000;-12,15247000
-47,76168798;-185,36940000;-17,54814000
-47,72072798;-189,90140000;-13,95306000
-47,67976798;-198,95010000;-13,95306000
-47,63880798;-194,43340000;-17,54814000
-47,59784798;-198,95010000;-24,74441000
-47,55688798;-203,48210000;-24,74441000
-47,51592798;-203,48210000;-21,14322000
-47,47496798;-208,01410000;-24,74441000
-47,43400798;-208,01410000;-28,33949000
-47,39304798;-208,01410000;-26,53890000
-47,35208798;-208,01410000;-30,13398000
-47,31112798;-212,53090000;-33,73516000
-47,27016798;-217,06290000;-33,73516000
-47,22920798;-217,06290000;-35,52965000
-47,18824798;-217,06290000;-35,52965000
-47,14728798;-217,06290000;-39,13083000
-47,10632798;-217,06290000;-40,92532000
-47,06536798;-226,11160000;-39,13083000
-47,02440798;-230,64360000;-39,13083000
-46,98344798;-230,64360000;-40,92532000
-46,94248798;-226,11160000;-51,71666000
-46,90152799;-226,11160000;-51,71666000
-46,86056799;-239,69240000;-48,12158000
-46,81960799;-239,69240000;-48,12158000
-46,77864799;-239,69240000;-51,71666000
-46,73768799;-235,17560000;-57,11234000
-46,69672799;-244,22430000;-58,90683000
-46,65576799;-248,75630000;-55,31175000
-46,61480799;-253,27310000;-57,11234000
-46,57384799;-244,22430000;-57,11234000
-46,53288799;-248,75630000;-57,11234000
-46,49192799;-244,22430000;-67,89758000
-46,45096799;-253,27310000;-62,50190000
-46,41000799;-257,80510000;-64,30250000
-46,36904799;-253,27310000;-66,10309000
-46,32808799;-253,27310000;-71,49266000
-46,28712799;-253,27310000;-71,49266000
-46,24616799;-262,33710000;-71,49266000
-46,20520799;-262,33710000;-69,69817000
-46,16424799;-262,33710000;-73,29325000
-46,12328799;-257,80510000;-80,48952000
-46,08232799;-262,33710000;-80,48952000
-46,04136799;-271,38580000;-76,88834000
-46,00040799;-262,33710000;-71,49266000
-45,95944799;-262,33710000;-84,08459000
-45,91848799;-262,33710000;-85,87908000
-45,87752799;-271,38580000;-84,08459000
-45,83656799;-280,43460000;-78,68892000
-45,79560799;-275,90260000;-85,87908000
-45,75464799;-271,38580000;-91,27476000
-45,71368799;-271,38580000;-91,27476000
-45,67272799;-280,43460000;-78,68892000
-45,63176799;-275,90260000;-91,27476000
-45,59080799;-275,90260000;-91,27476000
-45,54984799;-280,43460000;-93,07535000
-45,50888799;-280,43460000;-93,07535000
-45,46792799;-280,43460000;-98,47102000
-45,42696799;-280,43460000;-102,06610000
-45,38600799;-284,96660000;-96,67043000
-45,34504799;-289,48330000;-94,86984000
-45,30408799;-280,43460000;-102,06610000
-45,26312799;-284,96660000;-100,26550000
-45,22216800;-284,96660000;-102,06610000
-45,18120800;-289,48330000;-105,66120000
-45,14024800;-289,48330000;-103,86060000
-45,09928800;-289,48330000;-105,66120000
-45,05832800;-289,48330000;-107,46180000
-45,01736800;-294,01530000;-105,66120000
-44,97640800;-294,01530000;-109,25630000
-44,93544800;-298,54730000;-109,25630000
-44,89448800;-294,01530000;-107,46180000
-44,85352800;-289,48330000;-112,85740000
-44,81256800;-298,54730000;-114,65190000
-44,77160800;-303,06400000;-111,05690000
-44,73064800;-307,59600000;-109,25630000
-44,68968800;-294,01530000;-114,65190000
-44,64872800;-289,48330000;-120,04760000
-44,60776800;-298,54730000;-118,24700000
-44,56680800;-298,54730000;-125,44330000
-44,52584800;-303,06400000;-114,65190000
-44,48488800;-298,54730000;-114,65190000
-44,44392800;-298,54730000;-121,84820000
-44,40296800;-303,06400000;-118,24700000
-44,36200800;-307,59600000;-118,24700000
-44,32104800;-307,59600000;-120,04760000
-44,28008800;-298,54730000;-121,84820000
-44,23912800;-298,54730000;-125,44330000
-44,19816800;-307,59600000;-123,64270000
-44,15720800;-312,12810000;-121,84820000
-44,11624800;-312,12810000;-120,04760000
-44,07528800;-303,06400000;-125,44330000
-44,03432800;-298,54730000;-129,03840000
