Frequenz;Kanal A;Kanal B
(ms);(mV);(mV)

-50,06822571;9,27762600;70,55879000
-50,02726571;0,22888880;68,75820000
-49,98630571;-8,83510900;72,35329000
-49,94534571;-17,88385000;70,55879000
-49,90438571;-13,35185000;66,95761000
-49,86342571;-22,41584000;65,16312000
-49,82246571;-22,41584000;65,16312000
-49,78150571;-26,93258000;59,76745000
-49,74054571;-35,99658000;65,16312000
-49,69958571;-40,51332000;65,16312000
-49,65862571;-40,51332000;57,96685000
-49,61766571;-40,51332000;54,37177000
-49,57670571;-54,09406000;57,96685000
-49,53574571;-54,09406000;57,96685000
-49,49478572;-58,62605000;54,37177000
-49,45382572;-58,62605000;50,77670000
-49,41286572;-63,15805000;50,77670000
-49,37190572;-72,20679000;48,97610000
-49,33094572;-72,20679000;48,97610000
-49,28998572;-76,73878000;47,18161000
-49,24902572;-81,25553000;45,38102000
-49,20806572;-81,25553000;39,98535000
-49,16710572;-81,25553000;41,78594000
-49,12614572;-90,31953000;39,98535000
-49,08518572;-99,36826000;38,19086000
-49,04422572;-103,90030000;38,19086000
-49,00326572;-99,36826000;32,79519000
-48,96230572;-103,90030000;38,19086000
-48,92134572;-108,41700000;30,99460000
-48,88038572;-117,48100000;30,99460000
-48,83942572;-117,48100000;30,99460000
-48,79846572;-117,48100000;29,20011000
-48,75750572;-117,48100000;23,80444000
-48,71654572;-121,99770000;20,20936000
-48,67558572;-135,57850000;23,80444000
-48,63462572;-135,57850000;25,59892000
-48,59366572;-135,57850000;20,20936000
-48,55270572;-135,57850000;16,60817000
-48,51174572;-135,57850000;16,60817000
-48,47078572;-144,62720000;14,81368000
-48,42982572;-153,69120000;13,01309000
-48,38886572;-153,69120000;13,01309000
-48,34790572;-153,69120000;9,41801200
-48,30694572;-153,69120000;5,82293100
-48,26598572;-162,73990000;5,82293100
-48,22502572;-167,27190000;7,61742000
-48,18406572;-171,78870000;4,02233900
-48,14310572;-167,27190000;2,22785100
-48,10214572;-171,78870000;0,43336280
-48,06118572;-171,78870000;-4,96230900
-48,02022572;-171,78870000;-4,96230900
-47,97926572;-180,85270000;-6,76290100
-47,93830572;-180,85270000;-4,96230900
-47,89734572;-180,85270000;-8,55739000
-47,85638573;-176,32070000;-19,34873000
-47,81542573;-189,90140000;-10,35798000
-47,77446573;-189,90140000;-15,75365000
-47,73350573;-189,90140000;-15,75365000
-47,69254573;-194,43340000;-17,54814000
-47,65158573;-194,43340000;-21,14322000
-47,61062573;-198,95010000;-19,34873000
-47,56966573;-198,95010000;-22,94382000
-47,52870573;-203,48210000;-24,74441000
-47,48774573;-203,48210000;-24,74441000
-47,44678573;-208,01410000;-26,53890000
-47,40582573;-208,01410000;-26,53890000
-47,36486573;-208,01410000;-30,13398000
-47,32390573;-212,53090000;-33,73516000
-47,28294573;-217,06290000;-33,73516000
-47,24198573;-217,06290000;-33,73516000
-47,20102573;-221,59490000;-35,52965000
-47,16006573;-221,59490000;-39,13083000
-47,11910573;-217,06290000;-40,92532000
-47,07814573;-226,11160000;-40,92532000
-47,03718573;-226,11160000;-44,52040000
-46,99622573;-235,17560000;-44,52040000
-46,95526573;-226,11160000;-46,32100000
-46,91430573;-235,17560000;-48,12158000
-46,87334573;-235,17560000;-53,51115000
-46,83238573;-239,69240000;-49,91607000
-46,79142573;-239,69240000;-49,91607000
-46,75046573;-235,17560000;-49,91607000
-46,70950573;-239,69240000;-55,31175000
-46,66854573;-239,69240000;-62,50190000
-46,62758573;-244,22430000;-60,70742000
-46,58662573;-253,27310000;-57,11234000
-46,54566573;-244,22430000;-60,70742000
-46,50470573;-244,22430000;-67,89758000
-46,46374573;-253,27310000;-64,30250000
-46,42278573;-262,33710000;-62,50190000
-46,38182573;-253,27310000;-69,69817000
-46,34086573;-253,27310000;-71,49266000
-46,29990573;-262,33710000;-69,69817000
-46,25894573;-262,33710000;-69,69817000
-46,21798573;-257,80510000;-75,09385000
-46,17702574;-257,80510000;-78,68892000
-46,13606574;-262,33710000;-76,88834000
-46,09510574;-262,33710000;-75,09385000
-46,05414574;-257,80510000;-84,08459000
-46,01318574;-262,33710000;-84,08459000
-45,97222574;-275,90260000;-76,88834000
-45,93126574;-271,38580000;-80,48952000
-45,89030574;-262,33710000;-91,27476000
-45,84934574;-266,85380000;-87,67968000
-45,80838574;-280,43460000;-84,08459000
-45,76742574;-271,38580000;-87,67968000
-45,72646574;-271,38580000;-91,27476000
-45,68550574;-275,90260000;-91,27476000
-45,64454574;-280,43460000;-85,87908000
-45,60358574;-275,90260000;-93,07535000
-45,56262574;-275,90260000;-98,47102000
-45,52166574;-280,43460000;-93,07535000
-45,48070574;-284,96660000;-93,07535000
-45,43974574;-280,43460000;-98,47102000
-45,39878574;-280,43460000;-96,67043000
-45,35782574;-280,43460000;-102,06610000
-45,31686574;-284,96660000;-98,47102000
-45,27590574;-289,48330000;-94,86984000
-45,23494574;-284,96660000;-102,06610000
-45,19398574;-284,96660000;-107,46180000
-45,15302574;-284,96660000;-107,46180000
-45,11206574;-294,01530000;-105,66120000
-45,07110574;-298,54730000;-103,86060000
-45,03014574;-289,48330000;-109,25630000
-44,98918574;-284,96660000;-111,05690000
-44,94822574;-289,48330000;-112,85740000
-44,90726574;-294,01530000;-112,85740000
-44,86630574;-294,01530000;-107,46180000
-44,82534574;-289,48330000;-116,45250000
-44,78438574;-298,54730000;-112,85740000
-44,74342574;-298,54730000;-112,85740000
-44,70246574;-298,54730000;-114,65190000
-44,66150574;-298,54730000;-116,45250000
-44,62054574;-303,06400000;-116,45250000
-44,57958574;-303,06400000;-107,46180000
-44,53862575;-298,54730000;-120,04760000
-44,49766575;-298,54730000;-121,84820000
-44,45670575;-307,59600000;-116,45250000
-44,41574575;-307,59600000;-116,45250000
-44,37478575;-298,54730000;-120,04760000
-44,33382575;-298,54730000;-123,64270000
-44,29286575;-307,59600000;-121,84820000
-44,25190575;-312,12810000;-118,24700000
-44,21094575;-307,59600000;-121,84820000
-44,16998575;-303,06400000;-125,44330000
-44,12902575;-307,59600000;-123,64270000
-44,08806575;-307,59600000;-123,64270000
-44,04710575;-303,06400000;-130,83900000
