Frequenz;Kanal A;Kanal B
(ms);(mV);(mV)

-50,05969852;4,74562800;72,35329000
-50,01873852;9,27762600;63,36253000
-49,97777852;-4,30311000;68,75820000
-49,93681852;-8,83510900;68,75820000
-49,89585852;-17,88385000;66,95761000
-49,85489852;-22,41584000;68,75820000
-49,81393852;-22,41584000;65,16312000
-49,77297852;-26,93258000;61,56804000
-49,73201852;-31,46458000;65,16312000
-49,69105852;-35,99658000;59,76745000
-49,65009852;-40,51332000;57,96685000
-49,60913852;-49,57732000;56,17237000
-49,56817853;-49,57732000;56,17237000
-49,52721853;-54,09406000;56,17237000
-49,48625853;-54,09406000;56,17237000
-49,44529853;-63,15805000;52,57729000
-49,40433853;-63,15805000;45,38102000
-49,36337853;-72,20679000;48,97610000
-49,32241853;-72,20679000;48,97610000
-49,28145853;-76,73878000;43,58654000
-49,24049853;-81,25553000;45,38102000
-49,19953853;-81,25553000;43,58654000
-49,15857853;-90,31953000;45,38102000
-49,11761853;-94,83626000;41,78594000
-49,07665853;-94,83626000;38,19086000
-49,03569853;-99,36826000;36,39027000
-48,99473853;-103,90030000;36,39027000
-48,95377853;-108,41700000;36,39027000
-48,91281853;-112,94900000;32,79519000
-48,87185853;-108,41700000;29,20011000
-48,83089853;-117,48100000;29,20011000
-48,78993853;-117,48100000;29,20011000
-48,74897853;-126,52970000;25,59892000
-48,70801853;-126,52970000;23,80444000
-48,66705853;-131,04650000;23,80444000
-48,62609853;-131,04650000;22,00385000
-48,58513853;-135,57850000;16,60817000
-48,54417853;-135,57850000;16,60817000
-48,50321853;-144,62720000;14,81368000
-48,46225853;-144,62720000;14,81368000
-48,42129853;-153,69120000;16,60817000
-48,38033853;-153,69120000;13,01309000
-48,33937853;-153,69120000;7,61742000
-48,29841853;-158,20790000;9,41801200
-48,25745853;-162,73990000;7,61742000
-48,21649853;-162,73990000;5,82293100
-48,17553853;-162,73990000;0,43336280
-48,13457853;-167,27190000;-1,36722900
-48,09361853;-171,78870000;2,22785100
-48,05265853;-180,85270000;-4,96230900
-48,01169853;-180,85270000;-3,16171700
-47,97073853;-180,85270000;-4,96230900
-47,92977854;-176,32070000;-8,55739000
-47,88881854;-180,85270000;-12,15247000
-47,84785854;-189,90140000;-10,35798000
-47,80689854;-189,90140000;-8,55739000
-47,76593854;-189,90140000;-13,95306000
-47,72497854;-189,90140000;-17,54814000
-47,68401854;-194,43340000;-13,95306000
-47,64305854;-198,95010000;-15,75365000
-47,60209854;-198,95010000;-21,14322000
-47,56113854;-203,48210000;-21,14322000
-47,52017854;-203,48210000;-24,74441000
-47,47921854;-208,01410000;-26,53890000
-47,43825854;-208,01410000;-26,53890000
-47,39729854;-208,01410000;-26,53890000
-47,35633854;-208,01410000;-30,13398000
-47,31537854;-212,53090000;-35,52965000
-47,27441854;-217,06290000;-33,73516000
-47,23345854;-217,06290000;-33,73516000
-47,19249854;-217,06290000;-37,33024000
-47,15153854;-221,59490000;-37,33024000
-47,11057854;-221,59490000;-39,13083000
-47,06961854;-226,11160000;-44,52040000
-47,02865854;-226,11160000;-42,72591000
-46,98769854;-226,11160000;-46,32100000
-46,94673854;-230,64360000;-48,12158000
-46,90577854;-235,17560000;-48,12158000
-46,86481854;-235,17560000;-48,12158000
-46,82385854;-239,69240000;-51,71666000
-46,78289854;-239,69240000;-55,31175000
-46,74193854;-239,69240000;-55,31175000
-46,70097854;-244,22430000;-58,90683000
-46,66001854;-244,22430000;-57,11234000
-46,61905854;-244,22430000;-57,11234000
-46,57809854;-244,22430000;-60,70742000
-46,53713854;-248,75630000;-62,50190000
-46,49617854;-248,75630000;-62,50190000
-46,45521854;-253,27310000;-64,30250000
-46,41425854;-253,27310000;-67,89758000
-46,37329854;-257,80510000;-67,89758000
-46,33233854;-253,27310000;-73,29325000
-46,29137854;-257,80510000;-71,49266000
-46,25041855;-262,33710000;-67,89758000
-46,20945855;-262,33710000;-69,69817000
-46,16849855;-262,33710000;-76,88834000
-46,12753855;-253,27310000;-80,48952000
-46,08657855;-266,85380000;-76,88834000
-46,04561855;-262,33710000;-78,68892000
-46,00465855;-262,33710000;-76,88834000
-45,96369855;-271,38580000;-78,68892000
-45,92273855;-266,85380000;-84,08459000
-45,88177855;-262,33710000;-89,48027000
-45,84081855;-271,38580000;-87,67968000
-45,79985855;-271,38580000;-87,67968000
-45,75889855;-275,90260000;-85,87908000
-45,71793855;-275,90260000;-87,67968000
-45,67697855;-275,90260000;-89,48027000
-45,63601855;-275,90260000;-91,27476000
-45,59505855;-275,90260000;-94,86984000
-45,55409855;-280,43460000;-91,27476000
-45,51313855;-280,43460000;-96,67043000
-45,47217855;-280,43460000;-96,67043000
-45,43121855;-280,43460000;-94,86984000
-45,39025855;-280,43460000;-98,47102000
-45,34929855;-280,43460000;-94,86984000
-45,30833855;-289,48330000;-96,67043000
-45,26737855;-280,43460000;-103,86060000
-45,22641855;-284,96660000;-105,66120000
-45,18545855;-289,48330000;-103,86060000
-45,14449855;-294,01530000;-102,06610000
-45,10353855;-289,48330000;-105,66120000
-45,06257855;-294,01530000;-103,86060000
-45,02161855;-289,48330000;-105,66120000
-44,98065855;-289,48330000;-109,25630000
-44,93969855;-289,48330000;-111,05690000
-44,89873855;-298,54730000;-111,05690000
-44,85777855;-298,54730000;-109,25630000
-44,81681855;-298,54730000;-112,85740000
-44,77585855;-289,48330000;-112,85740000
-44,73489855;-298,54730000;-114,65190000
-44,69393855;-298,54730000;-112,85740000
-44,65297855;-298,54730000;-112,85740000
-44,61201856;-298,54730000;-116,45250000
-44,57105856;-298,54730000;-116,45250000
-44,53009856;-298,54730000;-116,45250000
-44,48913856;-298,54730000;-116,45250000
-44,44817856;-298,54730000;-118,24700000
-44,40721856;-303,06400000;-120,04760000
-44,36625856;-298,54730000;-120,04760000
-44,32529856;-303,06400000;-121,84820000
-44,28433856;-303,06400000;-121,84820000
-44,24337856;-307,59600000;-120,04760000
-44,20241856;-307,59600000;-120,04760000
-44,16145856;-307,59600000;-120,04760000
-44,12049856;-303,06400000;-127,23780000
-44,07953856;-307,59600000;-127,23780000
-44,03857856;-307,59600000;-125,44330000
