Frequenz;Kanal A;Kanal B
(ms);(mV);(mV)

-50,06914586;9,27762600;74,15387000
-50,02818586;0,22888880;70,55879000
-49,98722586;0,22888880;68,75820000
-49,94626586;-8,83510900;72,35329000
-49,90530586;-13,35185000;70,55879000
-49,86434586;-17,88385000;66,95761000
-49,82338586;-22,41584000;65,16312000
-49,78242586;-26,93258000;65,16312000
-49,74146586;-26,93258000;61,56804000
-49,70050586;-26,93258000;65,16312000
-49,65954586;-35,99658000;63,36253000
-49,61858586;-40,51332000;57,96685000
-49,57762586;-45,04532000;56,17237000
-49,53666586;-54,09406000;57,96685000
-49,49570586;-54,09406000;56,17237000
-49,45474586;-58,62605000;52,57729000
-49,41378586;-63,15805000;52,57729000
-49,37282586;-63,15805000;48,97610000
-49,33186586;-67,67479000;47,18161000
-49,29090586;-72,20679000;48,97610000
-49,24994586;-76,73878000;45,38102000
-49,20898586;-81,25553000;45,38102000
-49,16802586;-81,25553000;43,58654000
-49,12706586;-99,36826000;47,18161000
-49,08610586;-94,83626000;39,98535000
-49,04514586;-99,36826000;38,19086000
-49,00418586;-99,36826000;34,58968000
-48,96322587;-99,36826000;32,79519000
-48,92226587;-108,41700000;34,58968000
-48,88130587;-108,41700000;30,99460000
-48,84034587;-112,94900000;30,99460000
-48,79938587;-117,48100000;29,20011000
-48,75842587;-121,99770000;27,39952000
-48,71746587;-126,52970000;23,80444000
-48,67650587;-126,52970000;23,80444000
-48,63554587;-135,57850000;23,80444000
-48,59458587;-135,57850000;20,20936000
-48,55362587;-135,57850000;16,60817000
-48,51266587;-140,11050000;14,81368000
-48,47170587;-144,62720000;16,60817000
-48,43074587;-149,15920000;14,81368000
-48,38978587;-149,15920000;11,21860000
-48,34882587;-153,69120000;13,01309000
-48,30786587;-153,69120000;9,41801200
-48,26690587;-162,73990000;16,60817000
-48,22594587;-162,73990000;9,41801200
-48,18498587;-162,73990000;2,22785100
-48,14402587;-167,27190000;0,43336280
-48,10306587;-167,27190000;0,43336280
-48,06210587;-171,78870000;0,43336280
-48,02114587;-171,78870000;2,22785100
-47,98018587;-176,32070000;-4,96230900
-47,93922587;-180,85270000;-4,96230900
-47,89826587;-180,85270000;-8,55739000
-47,85730587;-180,85270000;-12,15247000
-47,81634587;-189,90140000;-8,55739000
-47,77538587;-189,90140000;-12,15247000
-47,73442587;-189,90140000;-15,75365000
-47,69346587;-189,90140000;-13,95306000
-47,65250587;-194,43340000;-17,54814000
-47,61154587;-194,43340000;-21,14322000
-47,57058587;-198,95010000;-21,14322000
-47,52962587;-203,48210000;-21,14322000
-47,48866587;-203,48210000;-22,94382000
-47,44770587;-208,01410000;-24,74441000
-47,40674587;-208,01410000;-24,74441000
-47,36578587;-208,01410000;-28,33949000
-47,32482587;-217,06290000;-30,13398000
-47,28386588;-217,06290000;-33,73516000
-47,24290588;-217,06290000;-35,52965000
-47,20194588;-217,06290000;-33,73516000
-47,16098588;-221,59490000;-35,52965000
-47,12002588;-221,59490000;-39,13083000
-47,07906588;-226,11160000;-40,92532000
-47,03810588;-226,11160000;-42,72591000
-46,99714588;-226,11160000;-42,72591000
-46,95618588;-230,64360000;-44,52040000
-46,91522588;-226,11160000;-46,32100000
-46,87426588;-235,17560000;-48,12158000
-46,83330588;-235,17560000;-51,71666000
-46,79234588;-235,17560000;-51,71666000
-46,75138588;-244,22430000;-51,71666000
-46,71042588;-244,22430000;-53,51115000
-46,66946588;-244,22430000;-57,11234000
-46,62850588;-244,22430000;-58,90683000
-46,58754588;-244,22430000;-60,70742000
-46,54658588;-253,27310000;-60,70742000
-46,50562588;-253,27310000;-58,90683000
-46,46466588;-248,75630000;-62,50190000
-46,42370588;-244,22430000;-69,69817000
-46,38274588;-253,27310000;-67,89758000
-46,34178588;-257,80510000;-69,69817000
-46,30082588;-253,27310000;-69,69817000
-46,25986588;-257,80510000;-69,69817000
-46,21890588;-257,80510000;-71,49266000
-46,17794588;-262,33710000;-75,09385000
-46,13698588;-262,33710000;-75,09385000
-46,09602588;-275,90260000;-69,69817000
-46,05506588;-271,38580000;-76,88834000
-46,01410588;-262,33710000;-80,48952000
-45,97314588;-266,85380000;-78,68892000
-45,93218588;-262,33710000;-84,08459000
-45,89122588;-271,38580000;-84,08459000
-45,85026588;-271,38580000;-84,08459000
-45,80930588;-271,38580000;-85,87908000
-45,76834588;-275,90260000;-85,87908000
-45,72738588;-271,38580000;-91,27476000
-45,68642588;-275,90260000;-87,67968000
-45,64546589;-275,90260000;-91,27476000
-45,60450589;-275,90260000;-91,27476000
-45,56354589;-280,43460000;-91,27476000
-45,52258589;-280,43460000;-91,27476000
-45,48162589;-280,43460000;-94,86984000
-45,44066589;-280,43460000;-98,47102000
-45,39970589;-280,43460000;-93,07535000
-45,35874589;-280,43460000;-98,47102000
-45,31778589;-280,43460000;-98,47102000
-45,27682589;-284,96660000;-98,47102000
-45,23586589;-284,96660000;-100,26550000
-45,19490589;-284,96660000;-105,66120000
-45,15394589;-280,43460000;-105,66120000
-45,11298589;-289,48330000;-102,06610000
-45,07202589;-294,01530000;-105,66120000
-45,03106589;-289,48330000;-105,66120000
-44,99010589;-289,48330000;-105,66120000
-44,94914589;-294,01530000;-107,46180000
-44,90818589;-294,01530000;-111,05690000
-44,86722589;-298,54730000;-111,05690000
-44,82626589;-298,54730000;-107,46180000
-44,78530589;-298,54730000;-114,65190000
-44,74434589;-298,54730000;-112,85740000
-44,70338589;-298,54730000;-112,85740000
-44,66242589;-298,54730000;-112,85740000
-44,62146589;-298,54730000;-114,65190000
-44,58050589;-298,54730000;-116,45250000
-44,53954589;-298,54730000;-114,65190000
-44,49858589;-298,54730000;-120,04760000
-44,45762589;-298,54730000;-116,45250000
-44,41666589;-298,54730000;-118,24700000
-44,37570589;-303,06400000;-120,04760000
-44,33474589;-303,06400000;-123,64270000
-44,29378589;-298,54730000;-127,23780000
-44,25282589;-307,59600000;-118,24700000
-44,21186589;-307,59600000;-121,84820000
-44,17090589;-307,59600000;-121,84820000
-44,12994589;-307,59600000;-121,84820000
-44,08898589;-307,59600000;-121,84820000
-44,04802589;-307,59600000;-123,64270000
