Frequenz;Kanal A;Kanal B
(ms);(mV);(mV)

-50,05408451;0,22888880;72,35329000
-50,01312451;-4,30311000;66,95761000
-49,97216451;-8,83510900;72,35329000
-49,93120451;-17,88385000;66,95761000
-49,89024451;-22,41584000;66,95761000
-49,84928451;-22,41584000;65,16312000
-49,80832451;-26,93258000;65,16312000
-49,76736451;-26,93258000;63,36253000
-49,72640451;-35,99658000;59,76745000
-49,68544451;-40,51332000;59,76745000
-49,64448451;-40,51332000;57,96685000
-49,60352451;-45,04532000;56,17237000
-49,56256451;-54,09406000;56,17237000
-49,52160451;-58,62605000;52,57729000
-49,48064451;-63,15805000;52,57729000
-49,43968451;-63,15805000;52,57729000
-49,39872451;-63,15805000;48,97610000
-49,35776451;-67,67479000;47,18161000
-49,31680451;-76,73878000;47,18161000
-49,27584451;-81,25553000;41,78594000
-49,23488451;-85,78752000;41,78594000
-49,19392451;-81,25553000;43,58654000
-49,15296452;-90,31953000;45,38102000
-49,11200452;-90,31953000;39,98535000
-49,07104452;-99,36826000;36,39027000
-49,03008452;-94,83626000;34,58968000
-48,98912452;-103,90030000;30,99460000
-48,94816452;-108,41700000;34,58968000
-48,90720452;-117,48100000;32,79519000
-48,86624452;-117,48100000;29,20011000
-48,82528452;-117,48100000;29,20011000
-48,78432452;-121,99770000;25,59892000
-48,74336452;-126,52970000;25,59892000
-48,70240452;-126,52970000;23,80444000
-48,66144452;-135,57850000;22,00385000
-48,62048452;-135,57850000;22,00385000
-48,57952452;-135,57850000;18,40877000
-48,53856452;-140,11050000;16,60817000
-48,49760452;-144,62720000;16,60817000
-48,45664452;-144,62720000;11,21860000
-48,41568452;-153,69120000;9,41801200
-48,37472452;-153,69120000;11,21860000
-48,33376452;-153,69120000;9,41801200
-48,29280452;-162,73990000;7,61742000
-48,25184452;-162,73990000;5,82293100
-48,21088452;-167,27190000;4,02233900
-48,16992452;-167,27190000;0,43336280
-48,12896452;-171,78870000;-1,36722900
-48,08800452;-171,78870000;-3,16171700
-48,04704452;-176,32070000;-4,96230900
-48,00608452;-189,90140000;2,22785100
-47,96512452;-180,85270000;-4,96230900
-47,92416452;-180,85270000;-8,55739000
-47,88320452;-185,36940000;-8,55739000
-47,84224452;-185,36940000;-13,95306000
-47,80128452;-189,90140000;-12,15247000
-47,76032452;-189,90140000;-13,95306000
-47,71936452;-189,90140000;-17,54814000
-47,67840452;-198,95010000;-19,34873000
-47,63744452;-198,95010000;-21,14322000
-47,59648452;-198,95010000;-21,14322000
-47,55552452;-203,48210000;-22,94382000
-47,51456453;-203,48210000;-22,94382000
-47,47360453;-208,01410000;-31,93457000
-47,43264453;-208,01410000;-30,13398000
-47,39168453;-208,01410000;-30,13398000
-47,35072453;-217,06290000;-28,33949000
-47,30976453;-217,06290000;-33,73516000
-47,26880453;-217,06290000;-35,52965000
-47,22784453;-217,06290000;-35,52965000
-47,18688453;-217,06290000;-40,92532000
-47,14592453;-226,11160000;-33,73516000
-47,10496453;-226,11160000;-40,92532000
-47,06400453;-226,11160000;-44,52040000
-47,02304453;-226,11160000;-46,32100000
-46,98208453;-230,64360000;-48,12158000
-46,94112453;-235,17560000;-48,12158000
-46,90016453;-235,17560000;-46,32100000
-46,85920453;-244,22430000;-48,12158000
-46,81824453;-239,69240000;-55,31175000
-46,77728453;-239,69240000;-55,31175000
-46,73632453;-244,22430000;-55,31175000
-46,69536453;-244,22430000;-55,31175000
-46,65440453;-244,22430000;-60,70742000
-46,61344453;-248,75630000;-62,50190000
-46,57248453;-248,75630000;-58,90683000
-46,53152453;-248,75630000;-62,50190000
-46,49056453;-253,27310000;-64,30250000
-46,44960453;-253,27310000;-66,10309000
-46,40864453;-253,27310000;-67,89758000
-46,36768453;-253,27310000;-69,69817000
-46,32672453;-257,80510000;-69,69817000
-46,28576453;-262,33710000;-69,69817000
-46,24480453;-262,33710000;-73,29325000
-46,20384453;-262,33710000;-76,88834000
-46,16288453;-262,33710000;-76,88834000
-46,12192453;-262,33710000;-76,88834000
-46,08096453;-262,33710000;-76,88834000
-46,04000453;-262,33710000;-78,68892000
-45,99904453;-266,85380000;-78,68892000
-45,95808453;-266,85380000;-84,08459000
-45,91712453;-271,38580000;-84,08459000
-45,87616454;-266,85380000;-85,87908000
-45,83520454;-271,38580000;-85,87908000
-45,79424454;-271,38580000;-87,67968000
-45,75328454;-271,38580000;-85,87908000
-45,71232454;-275,90260000;-91,27476000
-45,67136454;-275,90260000;-91,27476000
-45,63040454;-280,43460000;-91,27476000
-45,58944454;-275,90260000;-91,27476000
-45,54848454;-280,43460000;-94,86984000
-45,50752454;-280,43460000;-94,86984000
-45,46656454;-280,43460000;-96,67043000
-45,42560454;-280,43460000;-96,67043000
-45,38464454;-280,43460000;-98,47102000
-45,34368454;-280,43460000;-102,06610000
-45,30272454;-284,96660000;-102,06610000
-45,26176454;-289,48330000;-102,06610000
-45,22080454;-289,48330000;-98,47102000
-45,17984454;-284,96660000;-102,06610000
-45,13888454;-289,48330000;-105,66120000
-45,09792454;-289,48330000;-107,46180000
-45,05696454;-289,48330000;-107,46180000
-45,01600454;-289,48330000;-105,66120000
-44,97504454;-298,54730000;-109,25630000
-44,93408454;-298,54730000;-111,05690000
-44,89312454;-298,54730000;-109,25630000
-44,85216454;-298,54730000;-111,05690000
-44,81120454;-298,54730000;-111,05690000
-44,77024454;-298,54730000;-112,85740000
-44,72928454;-298,54730000;-116,45250000
-44,68832454;-298,54730000;-116,45250000
-44,64736454;-298,54730000;-114,65190000
-44,60640454;-303,06400000;-112,85740000
-44,56544454;-298,54730000;-116,45250000
-44,52448454;-298,54730000;-116,45250000
-44,48352454;-303,06400000;-116,45250000
-44,44256454;-298,54730000;-120,04760000
-44,40160454;-298,54730000;-120,04760000
-44,36064454;-307,59600000;-120,04760000
-44,31968454;-303,06400000;-121,84820000
-44,27872454;-307,59600000;-120,04760000
-44,23776454;-307,59600000;-121,84820000
-44,19680455;-307,59600000;-120,04760000
-44,15584455;-307,59600000;-121,84820000
-44,11488455;-307,59600000;-129,03840000
-44,07392455;-307,59600000;-125,44330000
-44,03296455;-307,59600000;-123,64270000
