Frequenz;Kanal A;Kanal B
(ms);(mV);(mV)

-50,08812249;9,27762600;74,15387000
-50,04716249;4,74562800;74,15387000
-50,00620249;0,22888880;68,75820000
-49,96524249;-8,83510900;68,75820000
-49,92428249;-8,83510900;68,75820000
-49,88332249;-13,35185000;70,55879000
-49,84236249;-22,41584000;66,95761000
-49,80140249;-22,41584000;63,36253000
-49,76044249;-31,46458000;65,16312000
-49,71948249;-35,99658000;63,36253000
-49,67852249;-35,99658000;59,76745000
-49,63756249;-40,51332000;59,76745000
-49,59660249;-45,04532000;56,17237000
-49,55564249;-45,04532000;54,37177000
-49,51468249;-45,04532000;47,18161000
-49,47372249;-58,62605000;54,37177000
-49,43276249;-58,62605000;52,57729000
-49,39180249;-63,15805000;48,97610000
-49,35084249;-63,15805000;48,97610000
-49,30988249;-72,20679000;50,77670000
-49,26892249;-76,73878000;45,38102000
-49,22796249;-81,25553000;47,18161000
-49,18700249;-81,25553000;45,38102000
-49,14604249;-81,25553000;38,19086000
-49,10508249;-90,31953000;39,98535000
-49,06412249;-94,83626000;38,19086000
-49,02316249;-99,36826000;36,39027000
-48,98220249;-99,36826000;38,19086000
-48,94124249;-103,90030000;34,58968000
-48,90028249;-103,90030000;30,99460000
-48,85932249;-112,94900000;30,99460000
-48,81836249;-117,48100000;29,20011000
-48,77740250;-117,48100000;29,20011000
-48,73644250;-117,48100000;27,39952000
-48,69548250;-126,52970000;23,80444000
-48,65452250;-126,52970000;22,00385000
-48,61356250;-135,57850000;22,00385000
-48,57260250;-135,57850000;18,40877000
-48,53164250;-140,11050000;18,40877000
-48,49068250;-135,57850000;16,60817000
-48,44972250;-144,62720000;11,21860000
-48,40876250;-153,69120000;13,01309000
-48,36780250;-153,69120000;13,01309000
-48,32684250;-153,69120000;9,41801200
-48,28588250;-153,69120000;7,61742000
-48,24492250;-158,20790000;2,22785100
-48,20396250;-162,73990000;2,22785100
-48,16300250;-167,27190000;5,82293100
-48,12204250;-171,78870000;2,22785100
-48,08108250;-171,78870000;0,43336280
-48,04012250;-171,78870000;-4,96230900
-47,99916250;-171,78870000;-4,96230900
-47,95820250;-180,85270000;-3,16171700
-47,91724250;-180,85270000;-3,16171700
-47,87628250;-180,85270000;-10,35798000
-47,83532250;-180,85270000;-12,15247000
-47,79436250;-185,36940000;-15,75365000
-47,75340250;-189,90140000;-12,15247000
-47,71244250;-194,43340000;-12,15247000
-47,67148250;-189,90140000;-17,54814000
-47,63052250;-198,95010000;-15,75365000
-47,58956250;-198,95010000;-21,14322000
-47,54860250;-198,95010000;-21,14322000
-47,50764250;-208,01410000;-19,34873000
-47,46668250;-208,01410000;-24,74441000
-47,42572250;-203,48210000;-28,33949000
-47,38476250;-208,01410000;-30,13398000
-47,34380250;-208,01410000;-30,13398000
-47,30284250;-217,06290000;-31,93457000
-47,26188250;-217,06290000;-30,13398000
-47,22092250;-217,06290000;-33,73516000
-47,17996250;-217,06290000;-35,52965000
-47,13900250;-221,59490000;-39,13083000
-47,09804251;-226,11160000;-40,92532000
-47,05708251;-226,11160000;-42,72591000
-47,01612251;-226,11160000;-44,52040000
-46,97516251;-226,11160000;-44,52040000
-46,93420251;-235,17560000;-42,72591000
-46,89324251;-230,64360000;-44,52040000
-46,85228251;-235,17560000;-48,12158000
-46,81132251;-239,69240000;-49,91607000
-46,77036251;-239,69240000;-55,31175000
-46,72940251;-239,69240000;-55,31175000
-46,68844251;-244,22430000;-55,31175000
-46,64748251;-244,22430000;-55,31175000
-46,60652251;-244,22430000;-57,11234000
-46,56556251;-248,75630000;-57,11234000
-46,52460251;-244,22430000;-64,30250000
-46,48364251;-248,75630000;-64,30250000
-46,44268251;-253,27310000;-62,50190000
-46,40172251;-253,27310000;-66,10309000
-46,36076251;-253,27310000;-69,69817000
-46,31980251;-253,27310000;-66,10309000
-46,27884251;-257,80510000;-69,69817000
-46,23788251;-257,80510000;-73,29325000
-46,19692251;-262,33710000;-73,29325000
-46,15596251;-262,33710000;-75,09385000
-46,11500251;-262,33710000;-71,49266000
-46,07404251;-262,33710000;-78,68892000
-46,03308251;-262,33710000;-76,88834000
-45,99212251;-266,85380000;-76,88834000
-45,95116251;-262,33710000;-84,08459000
-45,91020251;-266,85380000;-84,08459000
-45,86924251;-266,85380000;-84,08459000
-45,82828251;-271,38580000;-84,08459000
-45,78732251;-275,90260000;-84,08459000
-45,74636251;-271,38580000;-85,87908000
-45,70540251;-271,38580000;-91,27476000
-45,66444251;-275,90260000;-91,27476000
-45,62348251;-275,90260000;-87,67968000
-45,58252251;-275,90260000;-93,07535000
-45,54156251;-275,90260000;-96,67043000
-45,50060251;-280,43460000;-94,86984000
-45,45964252;-275,90260000;-98,47102000
-45,41868252;-280,43460000;-98,47102000
-45,37772252;-280,43460000;-96,67043000
-45,33676252;-280,43460000;-98,47102000
-45,29580252;-284,96660000;-102,06610000
-45,25484252;-280,43460000;-100,26550000
-45,21388252;-284,96660000;-103,86060000
-45,17292252;-289,48330000;-103,86060000
-45,13196252;-289,48330000;-103,86060000
-45,09100252;-289,48330000;-105,66120000
-45,05004252;-289,48330000;-107,46180000
-45,00908252;-294,01530000;-107,46180000
-44,96812252;-294,01530000;-105,66120000
-44,92716252;-298,54730000;-107,46180000
-44,88620252;-298,54730000;-111,05690000
-44,84524252;-298,54730000;-111,05690000
-44,80428252;-294,01530000;-109,25630000
-44,76332252;-298,54730000;-112,85740000
-44,72236252;-298,54730000;-112,85740000
-44,68140252;-298,54730000;-120,04760000
-44,64044252;-298,54730000;-116,45250000
-44,59948252;-298,54730000;-114,65190000
-44,55852252;-298,54730000;-112,85740000
-44,51756252;-303,06400000;-116,45250000
-44,47660252;-298,54730000;-116,45250000
-44,43564252;-298,54730000;-120,04760000
-44,39468252;-298,54730000;-120,04760000
-44,35372252;-303,06400000;-118,24700000
-44,31276252;-307,59600000;-120,04760000
-44,27180252;-307,59600000;-120,04760000
-44,23084252;-307,59600000;-121,84820000
-44,18988252;-307,59600000;-121,84820000
-44,14892252;-307,59600000;-120,04760000
-44,10796252;-307,59600000;-121,84820000
-44,06700252;-307,59600000;-123,64270000
