Frequenz;Kanal A;Kanal B
(ms);(mV);(mV)

-50,09378120;9,27762600;72,35329000
-50,05282120;0,22888880;74,15387000
-50,01186120;0,22888880;70,55879000
-49,97090120;-8,83510900;70,55879000
-49,92994120;-13,35185000;74,15387000
-49,88898120;-17,88385000;66,95761000
-49,84802120;-17,88385000;66,95761000
-49,80706120;-26,93258000;65,16312000
-49,76610121;-26,93258000;61,56804000
-49,72514121;-35,99658000;59,76745000
-49,68418121;-45,04532000;65,16312000
-49,64322121;-40,51332000;59,76745000
-49,60226121;-45,04532000;57,96685000
-49,56130121;-49,57732000;56,17237000
-49,52034121;-54,09406000;54,37177000
-49,47938121;-58,62605000;52,57729000
-49,43842121;-63,15805000;52,57729000
-49,39746121;-63,15805000;50,77670000
-49,35650121;-63,15805000;47,18161000
-49,31554121;-72,20679000;48,97610000
-49,27458121;-76,73878000;43,58654000
-49,23362121;-81,25553000;45,38102000
-49,19266121;-81,25553000;45,38102000
-49,15170121;-85,78752000;41,78594000
-49,11074121;-90,31953000;41,78594000
-49,06978121;-94,83626000;38,19086000
-49,02882121;-99,36826000;36,39027000
-48,98786121;-99,36826000;36,39027000
-48,94690121;-103,90030000;32,79519000
-48,90594121;-112,94900000;32,79519000
-48,86498121;-112,94900000;29,20011000
-48,82402121;-117,48100000;29,20011000
-48,78306121;-117,48100000;29,20011000
-48,74210121;-126,52970000;29,20011000
-48,70114121;-126,52970000;23,80444000
-48,66018121;-131,04650000;20,20936000
-48,61922121;-135,57850000;16,60817000
-48,57826121;-135,57850000;16,60817000
-48,53730121;-140,11050000;18,40877000
-48,49634121;-140,11050000;14,81368000
-48,45538121;-144,62720000;14,81368000
-48,41442121;-144,62720000;9,41801200
-48,37346121;-153,69120000;9,41801200
-48,33250121;-153,69120000;9,41801200
-48,29154121;-153,69120000;5,82293100
-48,25058121;-153,69120000;5,82293100
-48,20962121;-167,27190000;5,82293100
-48,16866121;-167,27190000;2,22785100
-48,12770121;-167,27190000;0,43336280
-48,08674122;-171,78870000;0,43336280
-48,04578122;-171,78870000;-1,36722900
-48,00482122;-171,78870000;-6,76290100
-47,96386122;-180,85270000;-4,96230900
-47,92290122;-180,85270000;-4,96230900
-47,88194122;-180,85270000;-8,55739000
-47,84098122;-185,36940000;-10,35798000
-47,80002122;-189,90140000;-12,15247000
-47,75906122;-189,90140000;-15,75365000
-47,71810122;-194,43340000;-19,34873000
-47,67714122;-198,95010000;-17,54814000
-47,63618122;-194,43340000;-19,34873000
-47,59522122;-198,95010000;-19,34873000
-47,55426122;-203,48210000;-21,14322000
-47,51330122;-203,48210000;-24,74441000
-47,47234122;-203,48210000;-28,33949000
-47,43138122;-208,01410000;-26,53890000
-47,39042122;-217,06290000;-26,53890000
-47,34946122;-212,53090000;-31,93457000
-47,30850122;-217,06290000;-30,13398000
-47,26754122;-217,06290000;-33,73516000
-47,22658122;-217,06290000;-33,73516000
-47,18562122;-221,59490000;-37,33024000
-47,14466122;-226,11160000;-39,13083000
-47,10370122;-226,11160000;-40,92532000
-47,06274122;-226,11160000;-42,72591000
-47,02178122;-226,11160000;-42,72591000
-46,98082122;-230,64360000;-40,92532000
-46,93986122;-230,64360000;-48,12158000
-46,89890122;-235,17560000;-48,12158000
-46,85794122;-235,17560000;-49,91607000
-46,81698122;-239,69240000;-51,71666000
-46,77602122;-239,69240000;-55,31175000
-46,73506122;-244,22430000;-55,31175000
-46,69410122;-239,69240000;-60,70742000
-46,65314122;-244,22430000;-60,70742000
-46,61218122;-248,75630000;-57,11234000
-46,57122122;-248,75630000;-62,50190000
-46,53026122;-248,75630000;-62,50190000
-46,48930122;-253,27310000;-62,50190000
-46,44834123;-253,27310000;-64,30250000
-46,40738123;-253,27310000;-69,69817000
-46,36642123;-253,27310000;-69,69817000
-46,32546123;-257,80510000;-73,29325000
-46,28450123;-253,27310000;-71,49266000
-46,24354123;-257,80510000;-71,49266000
-46,20258123;-262,33710000;-73,29325000
-46,16162123;-262,33710000;-73,29325000
-46,12066123;-262,33710000;-78,68892000
-46,07970123;-271,38580000;-73,29325000
-46,03874123;-262,33710000;-78,68892000
-45,99778123;-271,38580000;-80,48952000
-45,95682123;-266,85380000;-82,28400000
-45,91586123;-271,38580000;-84,08459000
-45,87490123;-271,38580000;-84,08459000
-45,83394123;-271,38580000;-84,08459000
-45,79298123;-271,38580000;-85,87908000
-45,75202123;-275,90260000;-91,27476000
-45,71106123;-271,38580000;-91,27476000
-45,67010123;-271,38580000;-89,48027000
-45,62914123;-280,43460000;-91,27476000
-45,58818123;-280,43460000;-91,27476000
-45,54722123;-280,43460000;-98,47102000
-45,50626123;-280,43460000;-94,86984000
-45,46530123;-280,43460000;-98,47102000
-45,42434123;-280,43460000;-96,67043000
-45,38338123;-280,43460000;-100,26550000
-45,34242123;-284,96660000;-98,47102000
-45,30146123;-284,96660000;-102,06610000
-45,26050123;-289,48330000;-102,06610000
-45,21954123;-284,96660000;-91,27476000
-45,17858123;-289,48330000;-102,06610000
-45,13762123;-289,48330000;-105,66120000
-45,09666123;-289,48330000;-105,66120000
-45,05570123;-289,48330000;-109,25630000
-45,01474123;-289,48330000;-107,46180000
-44,97378123;-294,01530000;-107,46180000
-44,93282123;-294,01530000;-107,46180000
-44,89186123;-298,54730000;-109,25630000
-44,85090123;-298,54730000;-112,85740000
-44,80994124;-298,54730000;-111,05690000
-44,76898124;-298,54730000;-114,65190000
-44,72802124;-298,54730000;-112,85740000
-44,68706124;-298,54730000;-112,85740000
-44,64610124;-298,54730000;-114,65190000
-44,60514124;-298,54730000;-120,04760000
-44,56418124;-298,54730000;-118,24700000
-44,52322124;-303,06400000;-116,45250000
-44,48226124;-307,59600000;-118,24700000
-44,44130124;-303,06400000;-118,24700000
-44,40034124;-303,06400000;-120,04760000
-44,35938124;-307,59600000;-118,24700000
-44,31842124;-303,06400000;-120,04760000
-44,27746124;-307,59600000;-121,84820000
-44,23650124;-307,59600000;-123,64270000
-44,19554124;-303,06400000;-123,64270000
-44,15458124;-307,59600000;-121,84820000
-44,11362124;-312,12810000;-118,24700000
-44,07266124;-307,59600000;-121,84820000
