Frequenz;Kanal A;Kanal B
(ms);(mV);(mV)

-50,06873608;4,74562800;72,35329000
-50,02777608;0,22888880;74,15387000
-49,98681608;-8,83510900;70,55879000
-49,94585608;-8,83510900;66,95761000
-49,90489608;-13,35185000;66,95761000
-49,86393608;-22,41584000;65,16312000
-49,82297608;-26,93258000;65,16312000
-49,78201608;-31,46458000;66,95761000
-49,74105608;-35,99658000;59,76745000
-49,70009608;-35,99658000;57,96685000
-49,65913608;-45,04532000;59,76745000
-49,61817608;-40,51332000;54,37177000
-49,57721608;-49,57732000;57,96685000
-49,53625608;-49,57732000;52,57729000
-49,49529608;-58,62605000;52,57729000
-49,45433608;-63,15805000;52,57729000
-49,41337608;-63,15805000;48,97610000
-49,37241608;-67,67479000;50,77670000
-49,33145608;-72,20679000;48,97610000
-49,29049608;-76,73878000;45,38102000
-49,24953608;-76,73878000;41,78594000
-49,20857608;-81,25553000;43,58654000
-49,16761608;-85,78752000;43,58654000
-49,12665608;-94,83626000;41,78594000
-49,08569608;-94,83626000;38,19086000
-49,04473608;-99,36826000;38,19086000
-49,00377608;-99,36826000;32,79519000
-48,96281608;-108,41700000;30,99460000
-48,92185608;-108,41700000;34,58968000
-48,88089608;-117,48100000;30,99460000
-48,83993608;-117,48100000;29,20011000
-48,79897608;-117,48100000;25,59892000
-48,75801608;-117,48100000;22,00385000
-48,71705608;-126,52970000;23,80444000
-48,67609608;-135,57850000;25,59892000
-48,63513609;-135,57850000;23,80444000
-48,59417609;-135,57850000;16,60817000
-48,55321609;-135,57850000;11,21860000
-48,51225609;-140,11050000;16,60817000
-48,47129609;-149,15920000;16,60817000
-48,43033609;-153,69120000;13,01309000
-48,38937609;-149,15920000;9,41801200
-48,34841609;-153,69120000;9,41801200
-48,30745609;-162,73990000;7,61742000
-48,26649609;-162,73990000;5,82293100
-48,22553609;-162,73990000;5,82293100
-48,18457609;-167,27190000;4,02233900
-48,14361609;-167,27190000;2,22785100
-48,10265609;-167,27190000;-4,96230900
-48,06169609;-171,78870000;-6,76290100
-48,02073609;-180,85270000;-3,16171700
-47,97977609;-180,85270000;-1,36722900
-47,93881609;-180,85270000;-6,76290100
-47,89785609;-180,85270000;-8,55739000
-47,85689609;-185,36940000;-12,15247000
-47,81593609;-189,90140000;-15,75365000
-47,77497609;-189,90140000;-13,95306000
-47,73401609;-189,90140000;-13,95306000
-47,69305609;-189,90140000;-24,74441000
-47,65209609;-194,43340000;-19,34873000
-47,61113609;-198,95010000;-19,34873000
-47,57017609;-203,48210000;-22,94382000
-47,52921609;-203,48210000;-21,14322000
-47,48825609;-208,01410000;-26,53890000
-47,44729609;-212,53090000;-31,93457000
-47,40633609;-208,01410000;-28,33949000
-47,36537609;-212,53090000;-30,13398000
-47,32441609;-217,06290000;-33,73516000
-47,28345609;-217,06290000;-31,93457000
-47,24249609;-217,06290000;-35,52965000
-47,20153609;-217,06290000;-40,92532000
-47,16057609;-221,59490000;-39,13083000
-47,11961609;-226,11160000;-35,52965000
-47,07865609;-226,11160000;-39,13083000
-47,03769609;-226,11160000;-46,32100000
-46,99673610;-226,11160000;-48,12158000
-46,95577610;-230,64360000;-48,12158000
-46,91481610;-226,11160000;-53,51115000
-46,87385610;-239,69240000;-49,91607000
-46,83289610;-239,69240000;-48,12158000
-46,79193610;-235,17560000;-55,31175000
-46,75097610;-239,69240000;-55,31175000
-46,71001610;-244,22430000;-53,51115000
-46,66905610;-244,22430000;-57,11234000
-46,62809610;-244,22430000;-57,11234000
-46,58713610;-248,75630000;-62,50190000
-46,54617610;-248,75630000;-62,50190000
-46,50521610;-253,27310000;-64,30250000
-46,46425610;-253,27310000;-62,50190000
-46,42329610;-257,80510000;-64,30250000
-46,38233610;-257,80510000;-66,10309000
-46,34137610;-244,22430000;-71,49266000
-46,30041610;-253,27310000;-71,49266000
-46,25945610;-257,80510000;-71,49266000
-46,21849610;-262,33710000;-71,49266000
-46,17753610;-262,33710000;-73,29325000
-46,13657610;-262,33710000;-76,88834000
-46,09561610;-262,33710000;-76,88834000
-46,05465610;-262,33710000;-84,08459000
-46,01369610;-262,33710000;-84,08459000
-45,97273610;-271,38580000;-82,28400000
-45,93177610;-271,38580000;-82,28400000
-45,89081610;-262,33710000;-85,87908000
-45,84985610;-266,85380000;-85,87908000
-45,80889610;-275,90260000;-85,87908000
-45,76793610;-275,90260000;-87,67968000
-45,72697610;-275,90260000;-87,67968000
-45,68601610;-275,90260000;-89,48027000
-45,64505610;-275,90260000;-91,27476000
-45,60409610;-275,90260000;-91,27476000
-45,56313610;-275,90260000;-93,07535000
-45,52217610;-280,43460000;-94,86984000
-45,48121610;-275,90260000;-96,67043000
-45,44025610;-280,43460000;-98,47102000
-45,39929610;-280,43460000;-98,47102000
-45,35833610;-289,48330000;-98,47102000
-45,31737611;-284,96660000;-100,26550000
-45,27641611;-289,48330000;-98,47102000
-45,23545611;-284,96660000;-102,06610000
-45,19449611;-284,96660000;-105,66120000
-45,15353611;-289,48330000;-105,66120000
-45,11257611;-289,48330000;-107,46180000
-45,07161611;-294,01530000;-107,46180000
-45,03065611;-289,48330000;-105,66120000
-44,98969611;-294,01530000;-105,66120000
-44,94873611;-294,01530000;-107,46180000
-44,90777611;-294,01530000;-111,05690000
-44,86681611;-298,54730000;-112,85740000
-44,82585611;-294,01530000;-116,45250000
-44,78489611;-298,54730000;-112,85740000
-44,74393611;-298,54730000;-112,85740000
-44,70297611;-298,54730000;-112,85740000
-44,66201611;-298,54730000;-114,65190000
-44,62105611;-298,54730000;-114,65190000
-44,58009611;-298,54730000;-116,45250000
-44,53913611;-298,54730000;-116,45250000
-44,49817611;-298,54730000;-118,24700000
-44,45721611;-303,06400000;-118,24700000
-44,41625611;-303,06400000;-120,04760000
-44,37529611;-303,06400000;-120,04760000
-44,33433611;-307,59600000;-120,04760000
-44,29337611;-307,59600000;-120,04760000
-44,25241611;-307,59600000;-125,44330000
-44,21145611;-307,59600000;-123,64270000
-44,17049611;-307,59600000;-120,04760000
-44,12953611;-307,59600000;-120,04760000
-44,08857611;-307,59600000;-127,23780000
-44,04761611;-307,59600000;-125,44330000
