Frequenz;Kanal A;Kanal B
(ms);(mV);(mV)

-50,08954927;9,27762600;74,15387000
-50,04858927;4,74562800;74,15387000
-50,00762927;0,22888880;72,35329000
-49,96666927;-8,83510900;72,35329000
-49,92570927;-8,83510900;68,75820000
-49,88474927;-8,83510900;66,95761000
-49,84378927;-17,88385000;65,16312000
-49,80282927;-22,41584000;63,36253000
-49,76186928;-26,93258000;65,16312000
-49,72090928;-31,46458000;65,16312000
-49,67994928;-35,99658000;59,76745000
-49,63898928;-31,46458000;57,96685000
-49,59802928;-45,04532000;56,17237000
-49,55706928;-45,04532000;52,57729000
-49,51610928;-54,09406000;54,37177000
-49,47514928;-54,09406000;52,57729000
-49,43418928;-63,15805000;50,77670000
-49,39322928;-63,15805000;52,57729000
-49,35226928;-72,20679000;52,57729000
-49,31130928;-67,67479000;45,38102000
-49,27034928;-76,73878000;45,38102000
-49,22938928;-81,25553000;47,18161000
-49,18842928;-81,25553000;41,78594000
-49,14746928;-81,25553000;38,19086000
-49,10650928;-90,31953000;43,58654000
-49,06554928;-103,90030000;45,38102000
-49,02458928;-94,83626000;36,39027000
-48,98362928;-99,36826000;36,39027000
-48,94266928;-103,90030000;34,58968000
-48,90170928;-108,41700000;32,79519000
-48,86074928;-112,94900000;29,20011000
-48,81978928;-117,48100000;29,20011000
-48,77882928;-117,48100000;29,20011000
-48,73786928;-117,48100000;23,80444000
-48,69690928;-126,52970000;23,80444000
-48,65594928;-131,04650000;22,00385000
-48,61498928;-131,04650000;23,80444000
-48,57402928;-135,57850000;20,20936000
-48,53306928;-135,57850000;16,60817000
-48,49210928;-144,62720000;16,60817000
-48,45114928;-144,62720000;13,01309000
-48,41018928;-149,15920000;13,01309000
-48,36922928;-153,69120000;11,21860000
-48,32826928;-153,69120000;9,41801200
-48,28730928;-158,20790000;5,82293100
-48,24634928;-158,20790000;5,82293100
-48,20538928;-162,73990000;13,01309000
-48,16442928;-162,73990000;4,02233900
-48,12346929;-171,78870000;5,82293100
-48,08250929;-171,78870000;0,43336280
-48,04154929;-171,78870000;-3,16171700
-48,00058929;-176,32070000;-3,16171700
-47,95962929;-180,85270000;-4,96230900
-47,91866929;-180,85270000;-4,96230900
-47,87770929;-180,85270000;-6,76290100
-47,83674929;-180,85270000;-12,15247000
-47,79578929;-185,36940000;-13,95306000
-47,75482929;-189,90140000;-10,35798000
-47,71386929;-189,90140000;-13,95306000
-47,67290929;-189,90140000;-19,34873000
-47,63194929;-198,95010000;-15,75365000
-47,59098929;-203,48210000;-21,14322000
-47,55002929;-198,95010000;-21,14322000
-47,50906929;-203,48210000;-22,94382000
-47,46810929;-203,48210000;-24,74441000
-47,42714929;-208,01410000;-28,33949000
-47,38618929;-208,01410000;-26,53890000
-47,34522929;-217,06290000;-28,33949000
-47,30426929;-217,06290000;-33,73516000
-47,26330929;-217,06290000;-30,13398000
-47,22234929;-217,06290000;-35,52965000
-47,18138929;-217,06290000;-39,13083000
-47,14042929;-221,59490000;-35,52965000
-47,09946929;-221,59490000;-39,13083000
-47,05850929;-226,11160000;-40,92532000
-47,01754929;-226,11160000;-42,72591000
-46,97658929;-226,11160000;-44,52040000
-46,93562929;-230,64360000;-48,12158000
-46,89466929;-235,17560000;-49,91607000
-46,85370929;-235,17560000;-51,71666000
-46,81274929;-239,69240000;-48,12158000
-46,77178929;-239,69240000;-53,51115000
-46,73082929;-239,69240000;-55,31175000
-46,68986929;-244,22430000;-55,31175000
-46,64890929;-244,22430000;-57,11234000
-46,60794929;-244,22430000;-60,70742000
-46,56698929;-248,75630000;-60,70742000
-46,52602929;-248,75630000;-62,50190000
-46,48506930;-253,27310000;-62,50190000
-46,44410930;-253,27310000;-62,50190000
-46,40314930;-253,27310000;-62,50190000
-46,36218930;-253,27310000;-69,69817000
-46,32122930;-253,27310000;-71,49266000
-46,28026930;-262,33710000;-69,69817000
-46,23930930;-257,80510000;-71,49266000
-46,19834930;-257,80510000;-75,09385000
-46,15738930;-262,33710000;-73,29325000
-46,11642930;-262,33710000;-76,88834000
-46,07546930;-262,33710000;-76,88834000
-46,03450930;-262,33710000;-76,88834000
-45,99354930;-266,85380000;-78,68892000
-45,95258930;-262,33710000;-80,48952000
-45,91162930;-262,33710000;-84,08459000
-45,87066930;-271,38580000;-82,28400000
-45,82970930;-271,38580000;-84,08459000
-45,78874930;-271,38580000;-85,87908000
-45,74778930;-275,90260000;-91,27476000
-45,70682930;-271,38580000;-91,27476000
-45,66586930;-275,90260000;-87,67968000
-45,62490930;-275,90260000;-89,48027000
-45,58394930;-275,90260000;-91,27476000
-45,54298930;-275,90260000;-93,07535000
-45,50202930;-280,43460000;-94,86984000
-45,46106930;-280,43460000;-96,67043000
-45,42010930;-280,43460000;-98,47102000
-45,37914930;-284,96660000;-96,67043000
-45,33818930;-284,96660000;-98,47102000
-45,29722930;-284,96660000;-102,06610000
-45,25626930;-280,43460000;-102,06610000
-45,21530930;-284,96660000;-102,06610000
-45,17434930;-298,54730000;-98,47102000
-45,13338930;-289,48330000;-105,66120000
-45,09242930;-289,48330000;-105,66120000
-45,05146930;-289,48330000;-105,66120000
-45,01050930;-289,48330000;-109,25630000
-44,96954930;-298,54730000;-105,66120000
-44,92858930;-298,54730000;-109,25630000
-44,88762930;-294,01530000;-111,05690000
-44,84666931;-294,01530000;-111,05690000
-44,80570931;-298,54730000;-109,25630000
-44,76474931;-298,54730000;-112,85740000
-44,72378931;-298,54730000;-112,85740000
-44,68282931;-298,54730000;-114,65190000
-44,64186931;-298,54730000;-114,65190000
-44,60090931;-298,54730000;-116,45250000
-44,55994931;-307,59600000;-112,85740000
-44,51898931;-298,54730000;-118,24700000
-44,47802931;-298,54730000;-120,04760000
-44,43706931;-298,54730000;-120,04760000
-44,39610931;-298,54730000;-120,04760000
-44,35514931;-307,59600000;-120,04760000
-44,31418931;-303,06400000;-118,24700000
-44,27322931;-307,59600000;-120,04760000
-44,23226931;-303,06400000;-123,64270000
-44,19130931;-307,59600000;-123,64270000
-44,15034931;-307,59600000;-121,84820000
-44,10938931;-307,59600000;-123,64270000
-44,06842931;-307,59600000;-121,84820000
