Frequenz;Kanal A;Kanal B
(ms);(mV);(mV)

-50,05661771;9,27762600;72,35329000
-50,01565771;9,27762600;70,55879000
-49,97469771;-4,30311000;66,95761000
-49,93373771;-17,88385000;74,15387000
-49,89277771;-26,93258000;77,74895000
-49,85181771;-13,35185000;66,95761000
-49,81085771;-22,41584000;61,56804000
-49,76989771;-26,93258000;59,76745000
-49,72893771;-35,99658000;66,95761000
-49,68797771;-40,51332000;66,95761000
-49,64701771;-35,99658000;57,96685000
-49,60605771;-35,99658000;54,37177000
-49,56509771;-45,04532000;48,97610000
-49,52413771;-54,09406000;57,96685000
-49,48317771;-58,62605000;57,96685000
-49,44221771;-54,09406000;52,57729000
-49,40125771;-58,62605000;47,18161000
-49,36029771;-63,15805000;48,97610000
-49,31933771;-72,20679000;48,97610000
-49,27837771;-72,20679000;48,97610000
-49,23741771;-76,73878000;45,38102000
-49,19645771;-81,25553000;43,58654000
-49,15549771;-81,25553000;43,58654000
-49,11453771;-90,31953000;39,98535000
-49,07357771;-94,83626000;39,98535000
-49,03261771;-99,36826000;38,19086000
-48,99165771;-94,83626000;32,79519000
-48,95069771;-103,90030000;30,99460000
-48,90973771;-108,41700000;32,79519000
-48,86877771;-108,41700000;30,99460000
-48,82781771;-117,48100000;29,20011000
-48,78685771;-117,48100000;29,20011000
-48,74589771;-117,48100000;29,20011000
-48,70493772;-126,52970000;23,80444000
-48,66397772;-126,52970000;23,80444000
-48,62301772;-135,57850000;23,80444000
-48,58205772;-135,57850000;20,20936000
-48,54109772;-135,57850000;16,60817000
-48,50013772;-135,57850000;16,60817000
-48,45917772;-153,69120000;16,60817000
-48,41821772;-153,69120000;16,60817000
-48,37725772;-149,15920000;14,81368000
-48,33629772;-149,15920000;7,61742000
-48,29533772;-153,69120000;5,82293100
-48,25437772;-162,73990000;9,41801200
-48,21341772;-171,78870000;9,41801200
-48,17245772;-162,73990000;0,43336280
-48,13149772;-162,73990000;-1,36722900
-48,09053772;-167,27190000;-1,36722900
-48,04957772;-171,78870000;-1,36722900
-48,00861772;-180,85270000;2,22785100
-47,96765772;-180,85270000;-4,96230900
-47,92669772;-171,78870000;-10,35798000
-47,88573772;-176,32070000;-12,15247000
-47,84477772;-189,90140000;-4,96230900
-47,80381772;-189,90140000;-6,76290100
-47,76285772;-189,90140000;-12,15247000
-47,72189772;-185,36940000;-19,34873000
-47,68093772;-189,90140000;-19,34873000
-47,63997772;-198,95010000;-19,34873000
-47,59901772;-198,95010000;-17,54814000
-47,55805772;-198,95010000;-19,34873000
-47,51709772;-198,95010000;-26,53890000
-47,47613772;-203,48210000;-28,33949000
-47,43517772;-208,01410000;-24,74441000
-47,39421772;-212,53090000;-22,94382000
-47,35325772;-208,01410000;-28,33949000
-47,31229772;-208,01410000;-33,73516000
-47,27133772;-208,01410000;-33,73516000
-47,23037772;-221,59490000;-33,73516000
-47,18941772;-221,59490000;-33,73516000
-47,14845772;-217,06290000;-37,33024000
-47,10749772;-217,06290000;-40,92532000
-47,06653773;-226,11160000;-40,92532000
-47,02557773;-226,11160000;-40,92532000
-46,98461773;-226,11160000;-44,52040000
-46,94365773;-226,11160000;-48,12158000
-46,90269773;-226,11160000;-49,91607000
-46,86173773;-235,17560000;-49,91607000
-46,82077773;-239,69240000;-48,12158000
-46,77981773;-239,69240000;-48,12158000
-46,73885773;-239,69240000;-55,31175000
-46,69789773;-239,69240000;-57,11234000
-46,65693773;-248,75630000;-55,31175000
-46,61597773;-244,22430000;-58,90683000
-46,57501773;-244,22430000;-60,70742000
-46,53405773;-244,22430000;-58,90683000
-46,49309773;-248,75630000;-60,70742000
-46,45213773;-253,27310000;-64,30250000
-46,41117773;-253,27310000;-66,10309000
-46,37021773;-253,27310000;-69,69817000
-46,32925773;-253,27310000;-67,89758000
-46,28829773;-257,80510000;-69,69817000
-46,24733773;-257,80510000;-73,29325000
-46,20637773;-262,33710000;-71,49266000
-46,16541773;-262,33710000;-75,09385000
-46,12445773;-262,33710000;-75,09385000
-46,08349773;-262,33710000;-76,88834000
-46,04253773;-262,33710000;-82,28400000
-46,00157773;-262,33710000;-82,28400000
-45,96061773;-266,85380000;-80,48952000
-45,91965773;-271,38580000;-78,68892000
-45,87869773;-271,38580000;-84,08459000
-45,83773773;-266,85380000;-85,87908000
-45,79677773;-271,38580000;-87,67968000
-45,75581773;-280,43460000;-82,28400000
-45,71485773;-280,43460000;-84,08459000
-45,67389773;-280,43460000;-87,67968000
-45,63293773;-271,38580000;-93,07535000
-45,59197773;-271,38580000;-91,27476000
-45,55101773;-275,90260000;-94,86984000
-45,51005773;-280,43460000;-93,07535000
-45,46909773;-280,43460000;-91,27476000
-45,42813774;-275,90260000;-105,66120000
-45,38717774;-280,43460000;-98,47102000
-45,34621774;-280,43460000;-98,47102000
-45,30525774;-284,96660000;-98,47102000
-45,26429774;-280,43460000;-98,47102000
-45,22333774;-280,43460000;-105,66120000
-45,18237774;-280,43460000;-102,06610000
-45,14141774;-289,48330000;-103,86060000
-45,10045774;-294,01530000;-102,06610000
-45,05949774;-289,48330000;-103,86060000
-45,01853774;-289,48330000;-107,46180000
-44,97757774;-289,48330000;-109,25630000
-44,93661774;-298,54730000;-109,25630000
-44,89565774;-298,54730000;-111,05690000
-44,85469774;-294,01530000;-109,25630000
-44,81373774;-294,01530000;-114,65190000
-44,77277774;-298,54730000;-112,85740000
-44,73181774;-298,54730000;-112,85740000
-44,69085774;-298,54730000;-114,65190000
-44,64989774;-298,54730000;-114,65190000
-44,60893774;-298,54730000;-114,65190000
-44,56797774;-298,54730000;-116,45250000
-44,52701774;-303,06400000;-116,45250000
-44,48605774;-298,54730000;-116,45250000
-44,44509774;-298,54730000;-118,24700000
-44,40413774;-298,54730000;-118,24700000
-44,36317774;-298,54730000;-120,04760000
-44,32221774;-298,54730000;-120,04760000
-44,28125774;-303,06400000;-121,84820000
-44,24029774;-298,54730000;-121,84820000
-44,19933774;-307,59600000;-123,64270000
-44,15837774;-307,59600000;-120,04760000
-44,11741774;-307,59600000;-120,04760000
-44,07645774;-298,54730000;-129,03840000
-44,03549774;-303,06400000;-125,44330000
