Frequenz;Kanal A;Kanal B
(ms);(mV);(mV)

-50,06323755;0,22888880;74,15387000
-50,02227755;-4,30311000;72,35329000
-49,98131755;-8,83510900;70,55879000
-49,94035755;-8,83510900;70,55879000
-49,89939755;-8,83510900;63,36253000
-49,85843755;-17,88385000;65,16312000
-49,81747755;-26,93258000;66,95761000
-49,77651755;-26,93258000;66,95761000
-49,73555755;-26,93258000;61,56804000
-49,69459755;-31,46458000;57,96685000
-49,65363755;-40,51332000;57,96685000
-49,61267755;-54,09406000;61,56804000
-49,57171755;-54,09406000;61,56804000
-49,53075755;-45,04532000;52,57729000
-49,48979755;-54,09406000;50,77670000
-49,44883755;-63,15805000;50,77670000
-49,40787755;-67,67479000;52,57729000
-49,36691755;-72,20679000;52,57729000
-49,32595755;-72,20679000;48,97610000
-49,28499755;-72,20679000;45,38102000
-49,24403755;-81,25553000;41,78594000
-49,20307755;-85,78752000;45,38102000
-49,16211755;-90,31953000;45,38102000
-49,12115755;-90,31953000;38,19086000
-49,08019755;-90,31953000;36,39027000
-49,03923755;-99,36826000;36,39027000
-48,99827755;-108,41700000;36,39027000
-48,95731755;-103,90030000;38,19086000
-48,91635755;-108,41700000;36,39027000
-48,87539756;-108,41700000;27,39952000
-48,83443756;-117,48100000;29,20011000
-48,79347756;-121,99770000;23,80444000
-48,75251756;-121,99770000;25,59892000
-48,71155756;-126,52970000;23,80444000
-48,67059756;-126,52970000;22,00385000
-48,62963756;-135,57850000;22,00385000
-48,58867756;-135,57850000;20,20936000
-48,54771756;-135,57850000;16,60817000
-48,50675756;-140,11050000;13,01309000
-48,46579756;-144,62720000;16,60817000
-48,42483756;-149,15920000;11,21860000
-48,38387756;-153,69120000;13,01309000
-48,34291756;-153,69120000;11,21860000
-48,30195756;-153,69120000;5,82293100
-48,26099756;-162,73990000;5,82293100
-48,22003756;-162,73990000;5,82293100
-48,17907756;-162,73990000;4,02233900
-48,13811756;-167,27190000;0,43336280
-48,09715756;-171,78870000;0,43336280
-48,05619756;-171,78870000;0,43336280
-48,01523756;-171,78870000;-8,55739000
-47,97427756;-176,32070000;-4,96230900
-47,93331756;-176,32070000;-10,35798000
-47,89235756;-180,85270000;-10,35798000
-47,85139756;-185,36940000;-12,15247000
-47,81043756;-185,36940000;-8,55739000
-47,76947756;-189,90140000;-13,95306000
-47,72851756;-189,90140000;-15,75365000
-47,68755756;-185,36940000;-13,95306000
-47,64659756;-198,95010000;-19,34873000
-47,60563756;-203,48210000;-19,34873000
-47,56467756;-203,48210000;-24,74441000
-47,52371756;-208,01410000;-22,94382000
-47,48275756;-208,01410000;-24,74441000
-47,44179756;-208,01410000;-28,33949000
-47,40083756;-208,01410000;-30,13398000
-47,35987756;-212,53090000;-30,13398000
-47,31891756;-217,06290000;-30,13398000
-47,27795756;-217,06290000;-31,93457000
-47,23699757;-217,06290000;-37,33024000
-47,19603757;-217,06290000;-39,13083000
-47,15507757;-221,59490000;-39,13083000
-47,11411757;-226,11160000;-37,33024000
-47,07315757;-226,11160000;-40,92532000
-47,03219757;-221,59490000;-46,32100000
-46,99123757;-226,11160000;-49,91607000
-46,95027757;-235,17560000;-46,32100000
-46,90931757;-239,69240000;-44,52040000
-46,86835757;-239,69240000;-48,12158000
-46,82739757;-230,64360000;-53,51115000
-46,78643757;-235,17560000;-55,31175000
-46,74547757;-244,22430000;-53,51115000
-46,70451757;-253,27310000;-53,51115000
-46,66355757;-244,22430000;-55,31175000
-46,62259757;-239,69240000;-62,50190000
-46,58163757;-235,17560000;-66,10309000
-46,54067757;-248,75630000;-62,50190000
-46,49971757;-257,80510000;-60,70742000
-46,45875757;-253,27310000;-62,50190000
-46,41779757;-248,75630000;-67,89758000
-46,37683757;-253,27310000;-71,49266000
-46,33587757;-257,80510000;-67,89758000
-46,29491757;-262,33710000;-69,69817000
-46,25395757;-257,80510000;-71,49266000
-46,21299757;-262,33710000;-73,29325000
-46,17203757;-253,27310000;-78,68892000
-46,13107757;-271,38580000;-78,68892000
-46,09011757;-266,85380000;-76,88834000
-46,04915757;-262,33710000;-76,88834000
-46,00819757;-262,33710000;-78,68892000
-45,96723757;-262,33710000;-84,08459000
-45,92627757;-271,38580000;-84,08459000
-45,88531757;-266,85380000;-84,08459000
-45,84435757;-262,33710000;-87,67968000
-45,80339757;-271,38580000;-87,67968000
-45,76243757;-271,38580000;-87,67968000
-45,72147757;-275,90260000;-89,48027000
-45,68051757;-280,43460000;-87,67968000
-45,63955757;-280,43460000;-87,67968000
-45,59859758;-275,90260000;-91,27476000
-45,55763758;-275,90260000;-96,67043000
-45,51667758;-280,43460000;-94,86984000
-45,47571758;-280,43460000;-96,67043000
-45,43475758;-280,43460000;-98,47102000
-45,39379758;-284,96660000;-93,07535000
-45,35283758;-280,43460000;-96,67043000
-45,31187758;-280,43460000;-103,86060000
-45,27091758;-284,96660000;-107,46180000
-45,22995758;-289,48330000;-103,86060000
-45,18899758;-294,01530000;-100,26550000
-45,14803758;-289,48330000;-103,86060000
-45,10707758;-280,43460000;-105,66120000
-45,06611758;-289,48330000;-109,25630000
-45,02515758;-294,01530000;-109,25630000
-44,98419758;-298,54730000;-103,86060000
-44,94323758;-294,01530000;-107,46180000
-44,90227758;-284,96660000;-112,85740000
-44,86131758;-294,01530000;-112,85740000
-44,82035758;-298,54730000;-109,25630000
-44,77939758;-307,59600000;-107,46180000
-44,73843758;-298,54730000;-112,85740000
-44,69747758;-294,01530000;-118,24700000
-44,65651758;-298,54730000;-120,04760000
-44,61555758;-307,59600000;-114,65190000
-44,57459758;-303,06400000;-112,85740000
-44,53363758;-298,54730000;-112,85740000
-44,49267758;-298,54730000;-120,04760000
-44,45171758;-298,54730000;-121,84820000
-44,41075758;-303,06400000;-120,04760000
-44,36979758;-312,12810000;-116,45250000
-44,32883758;-303,06400000;-120,04760000
-44,28787758;-298,54730000;-121,84820000
-44,24691758;-303,06400000;-127,23780000
-44,20595758;-312,12810000;-121,84820000
-44,16499758;-312,12810000;-118,24700000
-44,12403758;-307,59600000;-123,64270000
-44,08307758;-298,54730000;-127,23780000
-44,04211758;-307,59600000;-127,23780000
