Frequenz;Kanal A;Kanal B
(ms);(mV);(mV)

-50,07581040;0,22888880;75,94836000
-50,03485040;0,22888880;77,74895000
-49,99389040;0,22888880;74,15387000
-49,95293040;-4,30311000;66,95761000
-49,91197040;-13,35185000;66,95761000
-49,87101040;-17,88385000;68,75820000
-49,83005040;-22,41584000;66,95761000
-49,78909040;-26,93258000;65,16312000
-49,74813040;-26,93258000;63,36253000
-49,70717040;-31,46458000;63,36253000
-49,66621041;-35,99658000;59,76745000
-49,62525041;-45,04532000;57,96685000
-49,58429041;-45,04532000;57,96685000
-49,54333041;-49,57732000;56,17237000
-49,50237041;-45,04532000;57,96685000
-49,46141041;-58,62605000;52,57729000
-49,42045041;-63,15805000;52,57729000
-49,37949041;-63,15805000;48,97610000
-49,33853041;-72,20679000;50,77670000
-49,29757041;-72,20679000;47,18161000
-49,25661041;-76,73878000;45,38102000
-49,21565041;-81,25553000;47,18161000
-49,17469041;-85,78752000;41,78594000
-49,13373041;-90,31953000;41,78594000
-49,09277041;-90,31953000;39,98535000
-49,05181041;-94,83626000;38,19086000
-49,01085041;-99,36826000;36,39027000
-48,96989041;-99,36826000;30,99460000
-48,92893041;-99,36826000;30,99460000
-48,88797041;-108,41700000;32,79519000
-48,84701041;-117,48100000;34,58968000
-48,80605041;-117,48100000;30,99460000
-48,76509041;-117,48100000;25,59892000
-48,72413041;-121,99770000;22,00385000
-48,68317041;-126,52970000;23,80444000
-48,64221041;-131,04650000;23,80444000
-48,60125041;-135,57850000;22,00385000
-48,56029041;-135,57850000;20,20936000
-48,51933041;-135,57850000;16,60817000
-48,47837041;-140,11050000;14,81368000
-48,43741041;-144,62720000;14,81368000
-48,39645041;-153,69120000;11,21860000
-48,35549041;-153,69120000;11,21860000
-48,31453041;-153,69120000;9,41801200
-48,27357041;-158,20790000;5,82293100
-48,23261041;-162,73990000;7,61742000
-48,19165041;-162,73990000;7,61742000
-48,15069041;-167,27190000;2,22785100
-48,10973041;-167,27190000;0,43336280
-48,06877041;-171,78870000;-3,16171700
-48,02781042;-171,78870000;-1,36722900
-47,98685042;-180,85270000;-1,36722900
-47,94589042;-176,32070000;-6,76290100
-47,90493042;-180,85270000;-8,55739000
-47,86397042;-180,85270000;-8,55739000
-47,82301042;-185,36940000;-12,15247000
-47,78205042;-189,90140000;-12,15247000
-47,74109042;-198,95010000;-12,15247000
-47,70013042;-189,90140000;-15,75365000
-47,65917042;-194,43340000;-17,54814000
-47,61821042;-198,95010000;-19,34873000
-47,57725042;-198,95010000;-24,74441000
-47,53629042;-203,48210000;-22,94382000
-47,49533042;-203,48210000;-24,74441000
-47,45437042;-203,48210000;-26,53890000
-47,41341042;-208,01410000;-26,53890000
-47,37245042;-212,53090000;-30,13398000
-47,33149042;-212,53090000;-31,93457000
-47,29053042;-217,06290000;-28,33949000
-47,24957042;-217,06290000;-33,73516000
-47,20861042;-217,06290000;-37,33024000
-47,16765042;-221,59490000;-35,52965000
-47,12669042;-221,59490000;-40,92532000
-47,08573042;-226,11160000;-40,92532000
-47,04477042;-226,11160000;-42,72591000
-47,00381042;-226,11160000;-44,52040000
-46,96285042;-226,11160000;-46,32100000
-46,92189042;-226,11160000;-48,12158000
-46,88093042;-235,17560000;-48,12158000
-46,83997042;-235,17560000;-49,91607000
-46,79901042;-239,69240000;-51,71666000
-46,75805042;-239,69240000;-55,31175000
-46,71709042;-235,17560000;-58,90683000
-46,67613042;-244,22430000;-57,11234000
-46,63517042;-248,75630000;-55,31175000
-46,59421042;-248,75630000;-57,11234000
-46,55325042;-244,22430000;-60,70742000
-46,51229042;-244,22430000;-62,50190000
-46,47133042;-239,69240000;-60,70742000
-46,43037042;-253,27310000;-69,69817000
-46,38941043;-257,80510000;-64,30250000
-46,34845043;-253,27310000;-67,89758000
-46,30749043;-253,27310000;-73,29325000
-46,26653043;-253,27310000;-69,69817000
-46,22557043;-262,33710000;-71,49266000
-46,18461043;-262,33710000;-73,29325000
-46,14365043;-262,33710000;-71,49266000
-46,10269043;-253,27310000;-82,28400000
-46,06173043;-262,33710000;-82,28400000
-46,02077043;-271,38580000;-78,68892000
-45,97981043;-271,38580000;-78,68892000
-45,93885043;-266,85380000;-80,48952000
-45,89789043;-262,33710000;-85,87908000
-45,85693043;-266,85380000;-85,87908000
-45,81597043;-271,38580000;-85,87908000
-45,77501043;-275,90260000;-85,87908000
-45,73405043;-271,38580000;-89,48027000
-45,69309043;-271,38580000;-91,27476000
-45,65213043;-271,38580000;-93,07535000
-45,61117043;-280,43460000;-87,67968000
-45,57021043;-280,43460000;-89,48027000
-45,52925043;-280,43460000;-93,07535000
-45,48829043;-275,90260000;-98,47102000
-45,44733043;-280,43460000;-98,47102000
-45,40637043;-289,48330000;-94,86984000
-45,36541043;-280,43460000;-91,27476000
-45,32445043;-280,43460000;-98,47102000
-45,28349043;-280,43460000;-105,66120000
-45,24253043;-284,96660000;-102,06610000
-45,20157043;-289,48330000;-102,06610000
-45,16061043;-289,48330000;-102,06610000
-45,11965043;-289,48330000;-102,06610000
-45,07869043;-289,48330000;-107,46180000
-45,03773043;-298,54730000;-105,66120000
-44,99677043;-294,01530000;-107,46180000
-44,95581043;-289,48330000;-111,05690000
-44,91485043;-298,54730000;-105,66120000
-44,87389043;-298,54730000;-109,25630000
-44,83293043;-294,01530000;-112,85740000
-44,79197043;-289,48330000;-112,85740000
-44,75101043;-298,54730000;-114,65190000
-44,71005044;-307,59600000;-111,05690000
-44,66909044;-303,06400000;-109,25630000
-44,62813044;-298,54730000;-114,65190000
-44,58717044;-294,01530000;-120,04760000
-44,54621044;-298,54730000;-118,24700000
-44,50525044;-307,59600000;-112,85740000
-44,46429044;-307,59600000;-114,65190000
-44,42333044;-298,54730000;-120,04760000
-44,38237044;-298,54730000;-123,64270000
-44,34141044;-298,54730000;-123,64270000
-44,30045044;-307,59600000;-120,04760000
-44,25949044;-307,59600000;-112,85740000
-44,21853044;-298,54730000;-121,84820000
-44,17757044;-298,54730000;-127,23780000
-44,13661044;-307,59600000;-125,44330000
-44,09565044;-312,12810000;-120,04760000
-44,05469044;-307,59600000;-120,04760000
