Frequenz;Kanal A;Kanal B
(ms);(mV);(mV)

-50,06682500;4,74562800;77,74895000
-50,02586500;0,22888880;74,15387000
-49,98490500;0,22888880;70,55879000
-49,94394500;-8,83510900;68,75820000
-49,90298500;-17,88385000;66,95761000
-49,86202500;-22,41584000;66,95761000
-49,82106500;-26,93258000;65,16312000
-49,78010500;-26,93258000;65,16312000
-49,73914500;-26,93258000;59,76745000
-49,69818500;-31,46458000;61,56804000
-49,65722500;-40,51332000;59,76745000
-49,61626501;-45,04532000;59,76745000
-49,57530501;-45,04532000;59,76745000
-49,53434501;-45,04532000;54,37177000
-49,49338501;-54,09406000;52,57729000
-49,45242501;-63,15805000;52,57729000
-49,41146501;-63,15805000;54,37177000
-49,37050501;-63,15805000;52,57729000
-49,32954501;-54,09406000;48,97610000
-49,28858501;-72,20679000;45,38102000
-49,24762501;-81,25553000;48,97610000
-49,20666501;-81,25553000;43,58654000
-49,16570501;-85,78752000;45,38102000
-49,12474501;-85,78752000;38,19086000
-49,08378501;-85,78752000;32,79519000
-49,04282501;-99,36826000;38,19086000
-49,00186501;-103,90030000;39,98535000
-48,96090501;-99,36826000;34,58968000
-48,91994501;-103,90030000;30,99460000
-48,87898501;-103,90030000;27,39952000
-48,83802501;-112,94900000;27,39952000
-48,79706501;-121,99770000;29,20011000
-48,75610501;-126,52970000;27,39952000
-48,71514501;-126,52970000;23,80444000
-48,67418501;-126,52970000;23,80444000
-48,63322501;-131,04650000;22,00385000
-48,59226501;-135,57850000;22,00385000
-48,55130501;-135,57850000;20,20936000
-48,51034501;-140,11050000;16,60817000
-48,46938501;-144,62720000;14,81368000
-48,42842501;-144,62720000;13,01309000
-48,38746501;-153,69120000;13,01309000
-48,34650501;-153,69120000;11,21860000
-48,30554501;-153,69120000;7,61742000
-48,26458501;-153,69120000;7,61742000
-48,22362501;-158,20790000;4,02233900
-48,18266501;-162,73990000;2,22785100
-48,14170501;-171,78870000;2,22785100
-48,10074501;-171,78870000;2,22785100
-48,05978501;-171,78870000;0,43336280
-48,01882501;-171,78870000;-4,96230900
-47,97786502;-171,78870000;-6,76290100
-47,93690502;-180,85270000;-4,96230900
-47,89594502;-185,36940000;-4,96230900
-47,85498502;-185,36940000;-6,76290100
-47,81402502;-180,85270000;-12,15247000
-47,77306502;-189,90140000;-13,95306000
-47,73210502;-189,90140000;-17,54814000
-47,69114502;-198,95010000;-12,15247000
-47,65018502;-198,95010000;-17,54814000
-47,60922502;-194,43340000;-19,34873000
-47,56826502;-198,95010000;-21,14322000
-47,52730502;-198,95010000;-22,94382000
-47,48634502;-208,01410000;-21,14322000
-47,44538502;-208,01410000;-24,74441000
-47,40442502;-208,01410000;-24,74441000
-47,36346502;-208,01410000;-33,73516000
-47,32250502;-212,53090000;-31,93457000
-47,28154502;-217,06290000;-28,33949000
-47,24058502;-217,06290000;-33,73516000
-47,19962502;-217,06290000;-35,52965000
-47,15866502;-226,11160000;-39,13083000
-47,11770502;-221,59490000;-40,92532000
-47,07674502;-226,11160000;-39,13083000
-47,03578502;-226,11160000;-40,92532000
-46,99482502;-226,11160000;-46,32100000
-46,95386502;-226,11160000;-48,12158000
-46,91290502;-235,17560000;-46,32100000
-46,87194502;-235,17560000;-48,12158000
-46,83098502;-239,69240000;-49,91607000
-46,79002502;-239,69240000;-51,71666000
-46,74906502;-239,69240000;-51,71666000
-46,70810502;-239,69240000;-55,31175000
-46,66714502;-244,22430000;-58,90683000
-46,62618502;-248,75630000;-55,31175000
-46,58522502;-244,22430000;-58,90683000
-46,54426502;-248,75630000;-62,50190000
-46,50330502;-248,75630000;-62,50190000
-46,46234502;-248,75630000;-62,50190000
-46,42138502;-253,27310000;-66,10309000
-46,38042502;-257,80510000;-64,30250000
-46,33946503;-257,80510000;-66,10309000
-46,29850503;-253,27310000;-80,48952000
-46,25754503;-253,27310000;-71,49266000
-46,21658503;-262,33710000;-71,49266000
-46,17562503;-262,33710000;-75,09385000
-46,13466503;-262,33710000;-76,88834000
-46,09370503;-262,33710000;-76,88834000
-46,05274503;-262,33710000;-78,68892000
-46,01178503;-262,33710000;-80,48952000
-45,97082503;-271,38580000;-80,48952000
-45,92986503;-271,38580000;-82,28400000
-45,88890503;-266,85380000;-84,08459000
-45,84794503;-266,85380000;-85,87908000
-45,80698503;-271,38580000;-87,67968000
-45,76602503;-275,90260000;-84,08459000
-45,72506503;-275,90260000;-84,08459000
-45,68410503;-271,38580000;-93,07535000
-45,64314503;-271,38580000;-93,07535000
-45,60218503;-275,90260000;-91,27476000
-45,56122503;-280,43460000;-93,07535000
-45,52026503;-280,43460000;-91,27476000
-45,47930503;-280,43460000;-96,67043000
-45,43834503;-280,43460000;-102,06610000
-45,39738503;-280,43460000;-96,67043000
-45,35642503;-280,43460000;-98,47102000
-45,31546503;-280,43460000;-98,47102000
-45,27450503;-284,96660000;-102,06610000
-45,23354503;-289,48330000;-103,86060000
-45,19258503;-294,01530000;-103,86060000
-45,15162503;-289,48330000;-102,06610000
-45,11066503;-289,48330000;-105,66120000
-45,06970503;-289,48330000;-105,66120000
-45,02874503;-289,48330000;-107,46180000
-44,98778503;-294,01530000;-107,46180000
-44,94682503;-298,54730000;-107,46180000
-44,90586503;-294,01530000;-112,85740000
-44,86490503;-298,54730000;-111,05690000
-44,82394503;-298,54730000;-111,05690000
-44,78298503;-298,54730000;-111,05690000
-44,74202503;-298,54730000;-112,85740000
-44,70106504;-298,54730000;-116,45250000
-44,66010504;-298,54730000;-116,45250000
-44,61914504;-298,54730000;-114,65190000
-44,57818504;-298,54730000;-120,04760000
-44,53722504;-298,54730000;-116,45250000
-44,49626504;-298,54730000;-118,24700000
-44,45530504;-298,54730000;-120,04760000
-44,41434504;-307,59600000;-116,45250000
-44,37338504;-303,06400000;-120,04760000
-44,33242504;-298,54730000;-123,64270000
-44,29146504;-303,06400000;-120,04760000
-44,25050504;-312,12810000;-120,04760000
-44,20954504;-307,59600000;-121,84820000
-44,16858504;-303,06400000;-120,04760000
-44,12762504;-307,59600000;-125,44330000
-44,08666504;-307,59600000;-123,64270000
-44,04570504;-307,59600000;-121,84820000
