Frequenz;Kanal A;Kanal B
(ms);(mV);(mV)

-50,08130148;9,27762600;77,74895000
-50,04034148;4,74562800;72,35329000
-49,99938148;0,22888880;70,55879000
-49,95842148;-8,83510900;72,35329000
-49,91746148;-8,83510900;68,75820000
-49,87650148;-13,35185000;68,75820000
-49,83554148;-22,41584000;66,95761000
-49,79458148;-22,41584000;65,16312000
-49,75362148;-26,93258000;59,76745000
-49,71266148;-35,99658000;61,56804000
-49,67170148;-35,99658000;61,56804000
-49,63074148;-45,04532000;61,56804000
-49,58978148;-45,04532000;56,17237000
-49,54882148;-45,04532000;54,37177000
-49,50786148;-54,09406000;54,37177000
-49,46690148;-58,62605000;52,57729000
-49,42594148;-63,15805000;52,57729000
-49,38498148;-63,15805000;52,57729000
-49,34402149;-67,67479000;48,97610000
-49,30306149;-72,20679000;47,18161000
-49,26210149;-76,73878000;45,38102000
-49,22114149;-81,25553000;43,58654000
-49,18018149;-85,78752000;45,38102000
-49,13922149;-90,31953000;41,78594000
-49,09826149;-90,31953000;38,19086000
-49,05730149;-94,83626000;41,78594000
-49,01634149;-99,36826000;38,19086000
-48,97538149;-99,36826000;32,79519000
-48,93442149;-108,41700000;34,58968000
-48,89346149;-108,41700000;29,20011000
-48,85250149;-108,41700000;23,80444000
-48,81154149;-117,48100000;29,20011000
-48,77058149;-126,52970000;34,58968000
-48,72962149;-117,48100000;27,39952000
-48,68866149;-126,52970000;23,80444000
-48,64770149;-131,04650000;23,80444000
-48,60674149;-131,04650000;20,20936000
-48,56578149;-135,57850000;16,60817000
-48,52482149;-153,69120000;25,59892000
-48,48386149;-144,62720000;16,60817000
-48,44290149;-144,62720000;13,01309000
-48,40194149;-149,15920000;13,01309000
-48,36098149;-153,69120000;11,21860000
-48,32002149;-153,69120000;7,61742000
-48,27906149;-153,69120000;5,82293100
-48,23810149;-158,20790000;5,82293100
-48,19714149;-162,73990000;4,02233900
-48,15618149;-167,27190000;4,02233900
-48,11522149;-167,27190000;2,22785100
-48,07426149;-171,78870000;0,43336280
-48,03330149;-171,78870000;-3,16171700
-47,99234149;-180,85270000;-4,96230900
-47,95138149;-176,32070000;-4,96230900
-47,91042149;-180,85270000;-6,76290100
-47,86946149;-180,85270000;-10,35798000
-47,82850149;-185,36940000;-8,55739000
-47,78754149;-189,90140000;-12,15247000
-47,74658149;-189,90140000;-13,95306000
-47,70562149;-189,90140000;-13,95306000
-47,66466150;-189,90140000;-15,75365000
-47,62370150;-198,95010000;-19,34873000
-47,58274150;-198,95010000;-19,34873000
-47,54178150;-198,95010000;-21,14322000
-47,50082150;-203,48210000;-22,94382000
-47,45986150;-208,01410000;-26,53890000
-47,41890150;-208,01410000;-28,33949000
-47,37794150;-208,01410000;-28,33949000
-47,33698150;-212,53090000;-31,93457000
-47,29602150;-217,06290000;-30,13398000
-47,25506150;-217,06290000;-33,73516000
-47,21410150;-217,06290000;-33,73516000
-47,17314150;-221,59490000;-33,73516000
-47,13218150;-221,59490000;-40,92532000
-47,09122150;-226,11160000;-39,13083000
-47,05026150;-226,11160000;-39,13083000
-47,00930150;-226,11160000;-46,32100000
-46,96834150;-226,11160000;-44,52040000
-46,92738150;-230,64360000;-44,52040000
-46,88642150;-235,17560000;-48,12158000
-46,84546150;-235,17560000;-49,91607000
-46,80450150;-239,69240000;-55,31175000
-46,76354150;-239,69240000;-53,51115000
-46,72258150;-239,69240000;-53,51115000
-46,68162150;-244,22430000;-55,31175000
-46,64066150;-244,22430000;-58,90683000
-46,59970150;-244,22430000;-60,70742000
-46,55874150;-253,27310000;-62,50190000
-46,51778150;-244,22430000;-62,50190000
-46,47682150;-253,27310000;-62,50190000
-46,43586150;-253,27310000;-64,30250000
-46,39490150;-253,27310000;-66,10309000
-46,35394150;-253,27310000;-66,10309000
-46,31298150;-257,80510000;-69,69817000
-46,27202150;-253,27310000;-73,29325000
-46,23106150;-257,80510000;-69,69817000
-46,19010150;-262,33710000;-71,49266000
-46,14914150;-262,33710000;-76,88834000
-46,10818150;-262,33710000;-75,09385000
-46,06722150;-262,33710000;-76,88834000
-46,02626151;-262,33710000;-78,68892000
-45,98530151;-262,33710000;-78,68892000
-45,94434151;-266,85380000;-84,08459000
-45,90338151;-266,85380000;-85,87908000
-45,86242151;-266,85380000;-85,87908000
-45,82146151;-275,90260000;-84,08459000
-45,78050151;-271,38580000;-84,08459000
-45,73954151;-275,90260000;-85,87908000
-45,69858151;-271,38580000;-91,27476000
-45,65762151;-271,38580000;-91,27476000
-45,61666151;-275,90260000;-91,27476000
-45,57570151;-280,43460000;-91,27476000
-45,53474151;-280,43460000;-93,07535000
-45,49378151;-280,43460000;-93,07535000
-45,45282151;-280,43460000;-98,47102000
-45,41186151;-280,43460000;-96,67043000
-45,37090151;-280,43460000;-96,67043000
-45,32994151;-284,96660000;-98,47102000
-45,28898151;-280,43460000;-98,47102000
-45,24802151;-289,48330000;-100,26550000
-45,20706151;-284,96660000;-105,66120000
-45,16610151;-289,48330000;-102,06610000
-45,12514151;-289,48330000;-102,06610000
-45,08418151;-289,48330000;-105,66120000
-45,04322151;-289,48330000;-109,25630000
-45,00226151;-294,01530000;-107,46180000
-44,96130151;-289,48330000;-109,25630000
-44,92034151;-289,48330000;-112,85740000
-44,87938151;-298,54730000;-109,25630000
-44,83842151;-294,01530000;-109,25630000
-44,79746151;-298,54730000;-114,65190000
-44,75650151;-298,54730000;-112,85740000
-44,71554151;-294,01530000;-118,24700000
-44,67458151;-298,54730000;-118,24700000
-44,63362151;-303,06400000;-118,24700000
-44,59266151;-298,54730000;-114,65190000
-44,55170151;-298,54730000;-112,85740000
-44,51074151;-298,54730000;-114,65190000
-44,46978151;-298,54730000;-120,04760000
-44,42882151;-298,54730000;-120,04760000
-44,38786152;-316,64480000;-114,65190000
-44,34690152;-303,06400000;-120,04760000
-44,30594152;-303,06400000;-120,04760000
-44,26498152;-303,06400000;-121,84820000
-44,22402152;-303,06400000;-121,84820000
-44,18306152;-307,59600000;-120,04760000
-44,14210152;-307,59600000;-125,44330000
-44,10114152;-307,59600000;-125,44330000
-44,06018152;-312,12810000;-123,64270000
