Frequenz;Kanal A;Kanal B
(ms);(mV);(mV)

-50,05581304;4,74562800;74,15387000
-50,01485304;0,22888880;70,55879000
-49,97389304;-8,83510900;70,55879000
-49,93293305;-13,35185000;72,35329000
-49,89197305;-17,88385000;68,75820000
-49,85101305;-22,41584000;72,35329000
-49,81005305;-22,41584000;63,36253000
-49,76909305;-26,93258000;66,95761000
-49,72813305;-31,46458000;61,56804000
-49,68717305;-35,99658000;59,76745000
-49,64621305;-40,51332000;59,76745000
-49,60525305;-45,04532000;59,76745000
-49,56429305;-45,04532000;57,96685000
-49,52333305;-45,04532000;56,17237000
-49,48237305;-58,62605000;56,17237000
-49,44141305;-58,62605000;50,77670000
-49,40045305;-63,15805000;52,57729000
-49,35949305;-67,67479000;52,57729000
-49,31853305;-72,20679000;48,97610000
-49,27757305;-76,73878000;47,18161000
-49,23661305;-81,25553000;45,38102000
-49,19565305;-81,25553000;43,58654000
-49,15469305;-81,25553000;41,78594000
-49,11373305;-90,31953000;39,98535000
-49,07277305;-94,83626000;38,19086000
-49,03181305;-99,36826000;38,19086000
-48,99085305;-99,36826000;36,39027000
-48,94989305;-103,90030000;34,58968000
-48,90893305;-108,41700000;36,39027000
-48,86797305;-112,94900000;29,20011000
-48,82701305;-112,94900000;27,39952000
-48,78605305;-117,48100000;25,59892000
-48,74509305;-117,48100000;27,39952000
-48,70413305;-126,52970000;27,39952000
-48,66317305;-131,04650000;22,00385000
-48,62221305;-131,04650000;22,00385000
-48,58125305;-135,57850000;20,20936000
-48,54029305;-135,57850000;20,20936000
-48,49933305;-135,57850000;14,81368000
-48,45837305;-144,62720000;16,60817000
-48,41741305;-144,62720000;16,60817000
-48,37645305;-153,69120000;11,21860000
-48,33549305;-153,69120000;9,41801200
-48,29453306;-153,69120000;7,61742000
-48,25357306;-158,20790000;5,82293100
-48,21261306;-162,73990000;4,02233900
-48,17165306;-167,27190000;2,22785100
-48,13069306;-167,27190000;4,02233900
-48,08973306;-171,78870000;2,22785100
-48,04877306;-171,78870000;-1,36722900
-48,00781306;-171,78870000;-4,96230900
-47,96685306;-176,32070000;-4,96230900
-47,92589306;-180,85270000;-4,96230900
-47,88493306;-180,85270000;-8,55739000
-47,84397306;-185,36940000;-8,55739000
-47,80301306;-185,36940000;-12,15247000
-47,76205306;-189,90140000;-13,95306000
-47,72109306;-189,90140000;-15,75365000
-47,68013306;-189,90140000;-15,75365000
-47,63917306;-194,43340000;-19,34873000
-47,59821306;-198,95010000;-22,94382000
-47,55725306;-208,01410000;-15,75365000
-47,51629306;-203,48210000;-21,14322000
-47,47533306;-208,01410000;-22,94382000
-47,43437306;-208,01410000;-26,53890000
-47,39341306;-208,01410000;-30,13398000
-47,35245306;-212,53090000;-31,93457000
-47,31149306;-212,53090000;-33,73516000
-47,27053306;-217,06290000;-33,73516000
-47,22957306;-217,06290000;-33,73516000
-47,18861306;-217,06290000;-35,52965000
-47,14765306;-221,59490000;-39,13083000
-47,10669306;-221,59490000;-40,92532000
-47,06573306;-226,11160000;-40,92532000
-47,02477306;-226,11160000;-40,92532000
-46,98381306;-226,11160000;-42,72591000
-46,94285306;-230,64360000;-48,12158000
-46,90189306;-235,17560000;-48,12158000
-46,86093306;-235,17560000;-48,12158000
-46,81997306;-239,69240000;-51,71666000
-46,77901306;-239,69240000;-49,91607000
-46,73805306;-239,69240000;-55,31175000
-46,69709306;-244,22430000;-55,31175000
-46,65613306;-244,22430000;-55,31175000
-46,61517307;-248,75630000;-58,90683000
-46,57421307;-248,75630000;-64,30250000
-46,53325307;-244,22430000;-62,50190000
-46,49229307;-244,22430000;-66,10309000
-46,45133307;-253,27310000;-66,10309000
-46,41037307;-253,27310000;-62,50190000
-46,36941307;-257,80510000;-66,10309000
-46,32845307;-253,27310000;-69,69817000
-46,28749307;-257,80510000;-71,49266000
-46,24653307;-262,33710000;-66,10309000
-46,20557307;-262,33710000;-73,29325000
-46,16461307;-262,33710000;-73,29325000
-46,12365307;-262,33710000;-76,88834000
-46,08269307;-262,33710000;-76,88834000
-46,04173307;-262,33710000;-78,68892000
-46,00077307;-266,85380000;-78,68892000
-45,95981307;-262,33710000;-82,28400000
-45,91885307;-266,85380000;-84,08459000
-45,87789307;-271,38580000;-84,08459000
-45,83693307;-271,38580000;-84,08459000
-45,79597307;-271,38580000;-84,08459000
-45,75501307;-275,90260000;-85,87908000
-45,71405307;-275,90260000;-93,07535000
-45,67309307;-275,90260000;-91,27476000
-45,63213307;-275,90260000;-91,27476000
-45,59117307;-275,90260000;-93,07535000
-45,55021307;-280,43460000;-93,07535000
-45,50925307;-280,43460000;-94,86984000
-45,46829307;-280,43460000;-98,47102000
-45,42733307;-280,43460000;-96,67043000
-45,38637307;-280,43460000;-96,67043000
-45,34541307;-284,96660000;-98,47102000
-45,30445307;-280,43460000;-98,47102000
-45,26349307;-284,96660000;-102,06610000
-45,22253307;-284,96660000;-103,86060000
-45,18157307;-289,48330000;-103,86060000
-45,14061307;-294,01530000;-100,26550000
-45,09965307;-289,48330000;-105,66120000
-45,05869307;-294,01530000;-105,66120000
-45,01773307;-289,48330000;-105,66120000
-44,97677308;-294,01530000;-105,66120000
-44,93581308;-289,48330000;-107,46180000
-44,89485308;-294,01530000;-111,05690000
-44,85389308;-294,01530000;-112,85740000
-44,81293308;-298,54730000;-112,85740000
-44,77197308;-298,54730000;-112,85740000
-44,73101308;-298,54730000;-114,65190000
-44,69005308;-298,54730000;-109,25630000
-44,64909308;-298,54730000;-114,65190000
-44,60813308;-298,54730000;-114,65190000
-44,56717308;-298,54730000;-114,65190000
-44,52621308;-298,54730000;-118,24700000
-44,48525308;-298,54730000;-118,24700000
-44,44429308;-298,54730000;-120,04760000
-44,40333308;-298,54730000;-120,04760000
-44,36237308;-298,54730000;-120,04760000
-44,32141308;-303,06400000;-120,04760000
-44,28045308;-307,59600000;-120,04760000
-44,23949308;-307,59600000;-120,04760000
-44,19853308;-307,59600000;-121,84820000
-44,15757308;-303,06400000;-121,84820000
-44,11661308;-307,59600000;-123,64270000
-44,07565308;-307,59600000;-127,23780000
-44,03469308;-307,59600000;-125,44330000
