Frequenz;Kanal A;Kanal B
(ms);(mV);(mV)

-50,06074533;9,27762600;74,15387000
-50,01978533;4,74562800;68,75820000
-49,97882533;-4,30311000;70,55879000
-49,93786533;-8,83510900;72,35329000
-49,89690533;-13,35185000;68,75820000
-49,85594533;-17,88385000;66,95761000
-49,81498533;-17,88385000;66,95761000
-49,77402533;-26,93258000;65,16312000
-49,73306533;-26,93258000;65,16312000
-49,69210533;-35,99658000;59,76745000
-49,65114533;-40,51332000;59,76745000
-49,61018533;-45,04532000;61,56804000
-49,56922533;-45,04532000;59,76745000
-49,52826533;-49,57732000;57,96685000
-49,48730533;-54,09406000;52,57729000
-49,44634533;-58,62605000;52,57729000
-49,40538533;-63,15805000;45,38102000
-49,36442533;-67,67479000;52,57729000
-49,32346533;-72,20679000;48,97610000
-49,28250533;-72,20679000;50,77670000
-49,24154533;-76,73878000;45,38102000
-49,20058533;-81,25553000;41,78594000
-49,15962533;-85,78752000;45,38102000
-49,11866533;-85,78752000;41,78594000
-49,07770533;-90,31953000;39,98535000
-49,03674533;-94,83626000;38,19086000
-48,99578534;-99,36826000;34,58968000
-48,95482534;-99,36826000;32,79519000
-48,91386534;-108,41700000;32,79519000
-48,87290534;-108,41700000;34,58968000
-48,83194534;-112,94900000;30,99460000
-48,79098534;-117,48100000;29,20011000
-48,75002534;-117,48100000;25,59892000
-48,70906534;-117,48100000;23,80444000
-48,66810534;-126,52970000;23,80444000
-48,62714534;-135,57850000;22,00385000
-48,58618534;-135,57850000;22,00385000
-48,54522534;-135,57850000;14,81368000
-48,50426534;-135,57850000;16,60817000
-48,46330534;-140,11050000;20,20936000
-48,42234534;-144,62720000;13,01309000
-48,38138534;-144,62720000;11,21860000
-48,34042534;-153,69120000;13,01309000
-48,29946534;-153,69120000;9,41801200
-48,25850534;-158,20790000;5,82293100
-48,21754534;-162,73990000;4,02233900
-48,17658534;-162,73990000;4,02233900
-48,13562534;-167,27190000;4,02233900
-48,09466534;-171,78870000;2,22785100
-48,05370534;-171,78870000;-1,36722900
-48,01274534;-171,78870000;-3,16171700
-47,97178534;-176,32070000;-4,96230900
-47,93082534;-180,85270000;-6,76290100
-47,88986534;-180,85270000;-6,76290100
-47,84890534;-185,36940000;-8,55739000
-47,80794534;-185,36940000;-12,15247000
-47,76698534;-189,90140000;-12,15247000
-47,72602534;-189,90140000;-13,95306000
-47,68506534;-189,90140000;-17,54814000
-47,64410534;-194,43340000;-17,54814000
-47,60314534;-194,43340000;-19,34873000
-47,56218534;-203,48210000;-22,94382000
-47,52122534;-203,48210000;-21,14322000
-47,48026534;-203,48210000;-22,94382000
-47,43930534;-203,48210000;-26,53890000
-47,39834534;-208,01410000;-30,13398000
-47,35738535;-208,01410000;-28,33949000
-47,31642535;-212,53090000;-30,13398000
-47,27546535;-217,06290000;-33,73516000
-47,23450535;-226,11160000;-33,73516000
-47,19354535;-217,06290000;-33,73516000
-47,15258535;-217,06290000;-39,13083000
-47,11162535;-221,59490000;-40,92532000
-47,07066535;-226,11160000;-42,72591000
-47,02970535;-226,11160000;-42,72591000
-46,98874535;-226,11160000;-40,92532000
-46,94778535;-230,64360000;-42,72591000
-46,90682535;-230,64360000;-48,12158000
-46,86586535;-235,17560000;-48,12158000
-46,82490535;-235,17560000;-53,51115000
-46,78394535;-239,69240000;-53,51115000
-46,74298535;-239,69240000;-55,31175000
-46,70202535;-239,69240000;-55,31175000
-46,66106535;-244,22430000;-55,31175000
-46,62010535;-244,22430000;-58,90683000
-46,57914535;-244,22430000;-58,90683000
-46,53818535;-244,22430000;-60,70742000
-46,49722535;-244,22430000;-64,30250000
-46,45626535;-253,27310000;-64,30250000
-46,41530535;-253,27310000;-64,30250000
-46,37434535;-248,75630000;-69,69817000
-46,33338535;-253,27310000;-67,89758000
-46,29242535;-257,80510000;-69,69817000
-46,25146535;-257,80510000;-73,29325000
-46,21050535;-257,80510000;-73,29325000
-46,16954535;-262,33710000;-75,09385000
-46,12858535;-257,80510000;-75,09385000
-46,08762535;-262,33710000;-76,88834000
-46,04666535;-262,33710000;-78,68892000
-46,00570535;-262,33710000;-78,68892000
-45,96474535;-262,33710000;-80,48952000
-45,92378535;-271,38580000;-82,28400000
-45,88282535;-271,38580000;-84,08459000
-45,84186535;-266,85380000;-85,87908000
-45,80090535;-271,38580000;-85,87908000
-45,75994535;-271,38580000;-85,87908000
-45,71898536;-275,90260000;-87,67968000
-45,67802536;-275,90260000;-89,48027000
-45,63706536;-275,90260000;-89,48027000
-45,59610536;-275,90260000;-93,07535000
-45,55514536;-275,90260000;-93,07535000
-45,51418536;-280,43460000;-93,07535000
-45,47322536;-280,43460000;-93,07535000
-45,43226536;-280,43460000;-96,67043000
-45,39130536;-280,43460000;-96,67043000
-45,35034536;-280,43460000;-98,47102000
-45,30938536;-280,43460000;-100,26550000
-45,26842536;-280,43460000;-102,06610000
-45,22746536;-289,48330000;-105,66120000
-45,18650536;-284,96660000;-102,06610000
-45,14554536;-289,48330000;-102,06610000
-45,10458536;-289,48330000;-107,46180000
-45,06362536;-289,48330000;-105,66120000
-45,02266536;-289,48330000;-105,66120000
-44,98170536;-289,48330000;-105,66120000
-44,94074536;-294,01530000;-109,25630000
-44,89978536;-298,54730000;-107,46180000
-44,85882536;-298,54730000;-109,25630000
-44,81786536;-298,54730000;-111,05690000
-44,77690536;-298,54730000;-112,85740000
-44,73594536;-298,54730000;-112,85740000
-44,69498536;-298,54730000;-114,65190000
-44,65402536;-298,54730000;-114,65190000
-44,61306536;-298,54730000;-112,85740000
-44,57210536;-298,54730000;-114,65190000
-44,53114536;-298,54730000;-118,24700000
-44,49018536;-298,54730000;-116,45250000
-44,44922536;-298,54730000;-120,04760000
-44,40826536;-307,59600000;-120,04760000
-44,36730536;-298,54730000;-120,04760000
-44,32634536;-307,59600000;-120,04760000
-44,28538536;-307,59600000;-120,04760000
-44,24442536;-307,59600000;-120,04760000
-44,20346536;-307,59600000;-121,84820000
-44,16250536;-307,59600000;-123,64270000
-44,12154536;-307,59600000;-125,44330000
-44,08058537;-307,59600000;-125,44330000
-44,03962537;-307,59600000;-123,64270000
