Frequenz;Kanal A;Kanal B
(ms);(mV);(mV)

-50,06768554;9,27762600;75,94836000
-50,02672554;9,27762600;74,15387000
-49,98576554;0,22888880;70,55879000
-49,94480555;-4,30311000;68,75820000
-49,90384555;-8,83510900;70,55879000
-49,86288555;-17,88385000;74,15387000
-49,82192555;-17,88385000;66,95761000
-49,78096555;-17,88385000;59,76745000
-49,74000555;-26,93258000;65,16312000
-49,69904555;-31,46458000;63,36253000
-49,65808555;-35,99658000;59,76745000
-49,61712555;-35,99658000;59,76745000
-49,57616555;-40,51332000;56,17237000
-49,53520555;-45,04532000;56,17237000
-49,49424555;-54,09406000;57,96685000
-49,45328555;-58,62605000;59,76745000
-49,41232555;-58,62605000;54,37177000
-49,37136555;-63,15805000;48,97610000
-49,33040555;-67,67479000;48,97610000
-49,28944555;-72,20679000;50,77670000
-49,24848555;-72,20679000;47,18161000
-49,20752555;-72,20679000;45,38102000
-49,16656555;-81,25553000;45,38102000
-49,12560555;-90,31953000;41,78594000
-49,08464555;-90,31953000;41,78594000
-49,04368555;-90,31953000;38,19086000
-49,00272555;-99,36826000;38,19086000
-48,96176555;-103,90030000;38,19086000
-48,92080555;-99,36826000;34,58968000
-48,87984555;-99,36826000;30,99460000
-48,83888555;-117,48100000;34,58968000
-48,79792555;-117,48100000;32,79519000
-48,75696555;-117,48100000;27,39952000
-48,71600555;-117,48100000;23,80444000
-48,67504555;-126,52970000;23,80444000
-48,63408555;-131,04650000;29,20011000
-48,59312555;-135,57850000;25,59892000
-48,55216555;-131,04650000;16,60817000
-48,51120555;-135,57850000;16,60817000
-48,47024555;-135,57850000;14,81368000
-48,42928555;-144,62720000;16,60817000
-48,38832555;-158,20790000;23,80444000
-48,34736555;-144,62720000;11,21860000
-48,30640556;-149,15920000;7,61742000
-48,26544556;-153,69120000;2,22785100
-48,22448556;-167,27190000;7,61742000
-48,18352556;-162,73990000;9,41801200
-48,14256556;-158,20790000;7,61742000
-48,10160556;-162,73990000;-1,36722900
-48,06064556;-171,78870000;2,22785100
-48,01968556;-171,78870000;0,43336280
-47,97872556;-171,78870000;-4,96230900
-47,93776556;-171,78870000;-6,76290100
-47,89680556;-180,85270000;-4,96230900
-47,85584556;-180,85270000;-6,76290100
-47,81488556;-180,85270000;-12,15247000
-47,77392556;-189,90140000;-6,76290100
-47,73296556;-194,43340000;-6,76290100
-47,69200556;-189,90140000;-15,75365000
-47,65104556;-189,90140000;-21,14322000
-47,61008556;-198,95010000;-19,34873000
-47,56912556;-203,48210000;-15,75365000
-47,52816556;-208,01410000;-17,54814000
-47,48720556;-198,95010000;-22,94382000
-47,44624556;-203,48210000;-26,53890000
-47,40528556;-208,01410000;-26,53890000
-47,36432556;-217,06290000;-24,74441000
-47,32336556;-208,01410000;-22,94382000
-47,28240556;-208,01410000;-21,14322000
-47,24144556;-212,53090000;-35,52965000
-47,20048556;-217,06290000;-33,73516000
-47,15952556;-226,11160000;-35,52965000
-47,11856556;-221,59490000;-37,33024000
-47,07760556;-217,06290000;-40,92532000
-47,03664556;-221,59490000;-40,92532000
-46,99568556;-230,64360000;-40,92532000
-46,95472556;-230,64360000;-42,72591000
-46,91376556;-226,11160000;-42,72591000
-46,87280556;-230,64360000;-48,12158000
-46,83184556;-239,69240000;-49,91607000
-46,79088556;-244,22430000;-49,91607000
-46,74992556;-239,69240000;-53,51115000
-46,70896556;-239,69240000;-55,31175000
-46,66800557;-244,22430000;-51,71666000
-46,62704557;-244,22430000;-55,31175000
-46,58608557;-244,22430000;-60,70742000
-46,54512557;-244,22430000;-62,50190000
-46,50416557;-248,75630000;-60,70742000
-46,46320557;-253,27310000;-60,70742000
-46,42224557;-248,75630000;-67,89758000
-46,38128557;-253,27310000;-69,69817000
-46,34032557;-262,33710000;-62,50190000
-46,29936557;-257,80510000;-66,10309000
-46,25840557;-253,27310000;-67,89758000
-46,21744557;-253,27310000;-76,88834000
-46,17648557;-262,33710000;-73,29325000
-46,13552557;-262,33710000;-71,49266000
-46,09456557;-262,33710000;-76,88834000
-46,05360557;-257,80510000;-78,68892000
-46,01264557;-262,33710000;-76,88834000
-45,97168557;-262,33710000;-80,48952000
-45,93072557;-266,85380000;-82,28400000
-45,88976557;-271,38580000;-78,68892000
-45,84880557;-266,85380000;-84,08459000
-45,80784557;-266,85380000;-85,87908000
-45,76688557;-271,38580000;-84,08459000
-45,72592557;-275,90260000;-85,87908000
-45,68496557;-275,90260000;-87,67968000
-45,64400557;-275,90260000;-89,48027000
-45,60304557;-275,90260000;-93,07535000
-45,56208557;-275,90260000;-91,27476000
-45,52112557;-280,43460000;-91,27476000
-45,48016557;-271,38580000;-98,47102000
-45,43920557;-280,43460000;-93,07535000
-45,39824557;-280,43460000;-94,86984000
-45,35728557;-280,43460000;-98,47102000
-45,31632557;-280,43460000;-98,47102000
-45,27536557;-280,43460000;-102,06610000
-45,23440557;-289,48330000;-98,47102000
-45,19344557;-284,96660000;-98,47102000
-45,15248557;-280,43460000;-107,46180000
-45,11152557;-289,48330000;-105,66120000
-45,07056557;-298,54730000;-102,06610000
-45,02960558;-289,48330000;-105,66120000
-44,98864558;-289,48330000;-109,25630000
-44,94768558;-298,54730000;-107,46180000
-44,90672558;-298,54730000;-105,66120000
-44,86576558;-298,54730000;-109,25630000
-44,82480558;-294,01530000;-109,25630000
-44,78384558;-298,54730000;-111,05690000
-44,74288558;-298,54730000;-114,65190000
-44,70192558;-298,54730000;-112,85740000
-44,66096558;-298,54730000;-111,05690000
-44,62000558;-298,54730000;-120,04760000
-44,57904558;-298,54730000;-114,65190000
-44,53808558;-298,54730000;-116,45250000
-44,49712558;-303,06400000;-114,65190000
-44,45616558;-303,06400000;-116,45250000
-44,41520558;-303,06400000;-120,04760000
-44,37424558;-298,54730000;-116,45250000
-44,33328558;-303,06400000;-120,04760000
-44,29232558;-307,59600000;-120,04760000
-44,25136558;-307,59600000;-120,04760000
-44,21040558;-307,59600000;-120,04760000
-44,16944558;-307,59600000;-120,04760000
-44,12848558;-307,59600000;-121,84820000
-44,08752558;-307,59600000;-125,44330000
-44,04656558;-307,59600000;-123,64270000
