t / s	f_1
0,0           
155,0         0,0003
155,1         0,0024
155,2         0,0056
155,3         0,0085
155,4         0,0097
155,5         0,0092
155,6         0,0066
155,7         0,0032
155,8         0,0008
155,9         0,0000
156,0         0,0013
156,1         0,0042
156,2         0,0071
156,3         0,0094
156,4         0,0095
156,5         0,0074
156,6         0,0047
156,7         0,0016
156,8         0,0001
156,9         0,0004
157,0         0,0028
157,1         0,0060
157,2         0,0084
157,3         0,0095
157,4         0,0086
157,5         0,0061
157,6         0,0029
157,7         0,0005
157,8         0,0001
157,9         0,0016
158,0         0,0046
158,1         0,0075
158,2         0,0089
158,3         0,0091
158,4         0,0072
158,5         0,0041
158,6         0,0014
158,7         0,0000
158,8         0,0008
158,9         0,0032
159,0         0,0062
159,1         0,0085
159,2         0,0093
159,3         0,0079
159,4         0,0052
159,5         0,0023
159,6         0,0004
159,7         0,0002
159,8         0,0021
159,9         0,0049
160,0         0,0075
160,1         0,0092
160,2         0,0086
160,3         0,0063
160,4         0,0035
160,5         0,0010
160,6         0,0000
160,7         0,0010
160,8         0,0034
160,9         0,0063
161,0         0,0087
161,1         0,0091
161,2         0,0074
161,3         0,0048
161,4         0,0018
161,5         0,0002
161,6         0,0003
161,7         0,0023
161,8         0,0053
161,9         0,0076
162,0         0,0089
162,1         0,0083
162,2         0,0057
162,3         0,0029
162,4         0,0007
162,5         0,0000
162,6         0,0012
162,7         0,0037
162,8         0,0066
162,9         0,0085
163,0         0,0086
163,1         0,0070
163,2         0,0043
163,3         0,0014
163,4         0,0001
163,5         0,0004
163,6         0,0025
163,7         0,0054
163,8         0,0080
163,9         0,0088
164,0         0,0076
164,1         0,0052
164,2         0,0025
164,3         0,0005
164,4         0,0001
164,5         0,0015
164,6         0,0042
164,7         0,0068
164,8         0,0082
164,9         0,0084
165,0         0,0065
165,1         0,0036
165,2         0,0012
165,3         0,0000
165,4         0,0007
165,5         0,0029
165,6         0,0057
165,7         0,0080
165,8         0,0085
165,9         0,0071
166,0         0,0047
166,1         0,0021
166,2         0,0002
166,3         0,0002
166,4         0,0018
166,5         0,0042
166,6         0,0068
166,7         0,0083
166,8         0,0078
166,9         0,0059
167,0         0,0031
167,1         0,0008
167,2         0,0000
167,3         0,0009
167,4         0,0032
167,5         0,0059
167,6         0,0078
167,7         0,0083
167,8         0,0067
167,9         0,0040
168,0         0,0017
168,1         0,0002
168,2         0,0003
168,3         0,0021
168,4         0,0047
168,5         0,0070
168,6         0,0083
168,7         0,0073
168,8         0,0052
168,9         0,0026
169,0         0,0006
169,1         0,0000
169,2         0,0011
169,3         0,0035
169,4         0,0060
169,5         0,0077
169,6         0,0078
169,7         0,0061
169,8         0,0037
169,9         0,0014
170,0         0,0001
170,1         0,0004
170,2         0,0025
170,3         0,0049
170,4         0,0069
170,5         0,0080
170,6         0,0068
170,7         0,0048
170,8         0,0022
170,9         0,0004
171,0         0,0001
171,1         0,0014
171,2         0,0037
171,3         0,0061
171,4         0,0076
171,5         0,0074
171,6         0,0056
171,7         0,0032
171,8         0,0010
171,9         0,0000
172,0         0,0006
172,1         0,0027
172,2         0,0050
172,3         0,0070
172,4         0,0076
172,5         0,0064
172,6         0,0042
172,7         0,0018
172,8         0,0002
172,9         0,0002
173,0         0,0016
173,1         0,0040
173,2         0,0063
173,3         0,0075
173,4         0,0069
173,5         0,0052
173,6         0,0027
173,7         0,0007
173,8         0,0000
173,9         0,0008
174,0         0,0029
174,1         0,0053
174,2         0,0070
174,3         0,0072
174,4         0,0060
174,5         0,0037
174,6         0,0014
174,7         0,0001
174,8         0,0003
174,9         0,0020
175,0         0,0044
175,1         0,0063
175,2         0,0071
175,3         0,0066
175,4         0,0046
175,5         0,0023
175,6         0,0006
175,7         0,0000
175,8         0,0011
175,9         0,0031
176,0         0,0055
176,1         0,0071
176,2         0,0071
176,3         0,0054
176,4         0,0032
176,5         0,0012
176,6         0,0001
176,7         0,0004
176,8         0,0023
176,9         0,0044
177,0         0,0062
177,1         0,0070
177,2         0,0061
177,3         0,0044
177,4         0,0020
177,5         0,0003
177,6         0,0001
177,7         0,0014
177,8         0,0034
177,9         0,0054
178,0         0,0067
178,1         0,0067
178,2         0,0053
178,3         0,0029
178,4         0,0008
178,5         0,0000
178,6         0,0006
178,7         0,0023
178,8         0,0047
178,9         0,0064
179,0         0,0066
179,1         0,0058
179,2         0,0039
179,3         0,0016
179,4         0,0002
179,5         0,0001
179,6         0,0015
179,7         0,0038
179,8         0,0056
179,9         0,0065
180,0         0,0063
180,1         0,0048
180,2         0,0025
180,3         0,0007
180,4         0,0000
180,5         0,0008
180,6         0,0026
180,7         0,0049
180,8         0,0062
180,9         0,0065
181,0         0,0053
181,1         0,0034
181,2         0,0013
181,3         0,0001
181,4         0,0002
181,5         0,0017
181,6         0,0040
181,7         0,0058
181,8         0,0062
181,9         0,0058
182,0         0,0042
182,1         0,0021
182,2         0,0005
182,3         0,0000
182,4         0,0010
182,5         0,0029
182,6         0,0049
182,7         0,0063
182,8         0,0062
182,9         0,0050
183,0         0,0029
183,1         0,0009
183,2         0,0000
183,3         0,0004
183,4         0,0019
183,5         0,0039
183,6         0,0057
183,7         0,0063
183,8         0,0055
183,9         0,0038
184,0         0,0017
184,1         0,0003
184,2         0,0001
184,3         0,0013
184,4         0,0031
184,5         0,0049
184,6         0,0062
184,7         0,0058
184,8         0,0044
184,9         0,0025
185,0         0,0008
185,1         0,0000
185,2         0,0006
185,3         0,0023
185,4         0,0041
185,5         0,0056
185,6         0,0060
185,7         0,0051
185,8         0,0034
185,9         0,0014
186,0         0,0001
186,1         0,0001
186,2         0,0014
186,3         0,0033
186,4         0,0049
186,5         0,0059
186,6         0,0056
186,7         0,0040
186,8         0,0022
186,9         0,0005
187,0         0,0000
187,1         0,0007
187,2         0,0025
187,3         0,0043
187,4         0,0055
187,5         0,0057
187,6         0,0047
187,7         0,0029
187,8         0,0011
187,9         0,0001
188,0         0,0002
188,1         0,0016
188,2         0,0033
188,3         0,0049
188,4         0,0059
188,5         0,0052
188,6         0,0037
188,7         0,0018
188,8         0,0003
188,9         0,0000
189,0         0,0008
189,1         0,0026
189,2         0,0045
189,3         0,0055
189,4         0,0054
189,5         0,0043
189,6         0,0024
189,7         0,0008
189,8         0,0000
189,9         0,0004
190,0         0,0018
190,1         0,0035
190,2         0,0048
190,3         0,0054
190,4         0,0049
190,5         0,0032
190,6         0,0014
190,7         0,0003
190,8         0,0001
190,9         0,0010
191,0         0,0028
191,1         0,0046
191,2         0,0053
191,3         0,0050
191,4         0,0040
191,5         0,0021
191,6         0,0006
191,7         0,0000
191,8         0,0006
191,9         0,0019
192,0         0,0036
192,1         0,0050
192,2         0,0052
192,3         0,0044
192,4         0,0028
192,5         0,0012
192,6         0,0001
192,7         0,0001
192,8         0,0012
192,9         0,0029
193,0         0,0046
193,1         0,0052
193,2         0,0047
193,3         0,0035
193,4         0,0018
193,5         0,0004
193,6         0,0000
193,7         0,0007
193,8         0,0021
193,9         0,0036
194,0         0,0050
194,1         0,0051
194,2         0,0040
194,3         0,0026
194,4         0,0009
194,5         0,0001
194,6         0,0002
194,7         0,0014
194,8         0,0029
194,9         0,0047
195,0         0,0051
195,1         0,0045
195,2         0,0032
195,3         0,0015
195,4         0,0003
195,5         0,0000
195,6         0,0009
195,7         0,0023
195,8         0,0038
195,9         0,0048
196,0         0,0047
196,1         0,0038
196,2         0,0021
196,3         0,0007
196,4         0,0000
196,5         0,0004
196,6         0,0016
196,7         0,0031
196,8         0,0045
196,9         0,0050
197,0         0,0040
197,1         0,0028
197,2         0,0014
197,3         0,0002
197,4         0,0001
197,5         0,0009
197,6         0,0024
197,7         0,0040
197,8         0,0047
197,9         0,0045
198,0         0,0034
198,1         0,0018
198,2         0,0006
198,3         0,0000
198,4         0,0005
198,5         0,0017
198,6         0,0032
198,7         0,0045
198,8         0,0045
198,9         0,0038
199,0         0,0025
199,1         0,0010
199,2         0,0001
199,3         0,0002
199,4         0,0012
199,5         0,0025
199,6         0,0038
199,7         0,0046
199,8         0,0042
199,9         0,0031
200,0         0,0016
200,1         0,0003
200,2         0,0000
200,3         0,0006
200,4         0,0019
200,5         0,0033
200,6         0,0045
200,7         0,0043
200,8         0,0034
200,9         0,0021
201,0         0,0008
201,1         0,0000
201,2         0,0002
201,3         0,0014
201,4         0,0027
201,5         0,0039
201,6         0,0044
201,7         0,0038
201,8         0,0028
201,9         0,0012
202,0         0,0003
202,1         0,0000
202,2         0,0008
202,3         0,0021
202,4         0,0035
202,5         0,0041
202,6         0,0042
202,7         0,0032
202,8         0,0018
202,9         0,0006
203,0         0,0000
203,1         0,0003
203,2         0,0014
203,3         0,0028
203,4         0,0039
203,5         0,0041
203,6         0,0035
203,7         0,0024
203,8         0,0010
203,9         0,0001
204,0         0,0001
204,1         0,0008
204,2         0,0021
204,3         0,0035
204,4         0,0041
204,5         0,0038
204,6         0,0028
204,7         0,0016
204,8         0,0004
204,9         0,0000
205,0         0,0004
205,1         0,0016
205,2         0,0029
205,3         0,0037
205,4         0,0040
205,5         0,0034
205,6         0,0020
205,7         0,0008
205,8         0,0001
205,9         0,0001
206,0         0,0010
206,1         0,0024
206,2         0,0035
206,3         0,0040
206,4         0,0035
206,5         0,0025
206,6         0,0014
206,7         0,0003
206,8         0,0000
206,9         0,0005
207,0         0,0017
207,1         0,0031
207,2         0,0037
207,3         0,0037
207,4         0,0031
207,5         0,0019
207,6         0,0006
207,7         0,0000
207,8         0,0002
207,9         0,0012
208,0         0,0025
208,1         0,0034
208,2         0,0036
208,3         0,0034
208,4         0,0024
208,5         0,0011
208,6         0,0002
208,7         0,0000
208,8         0,0007
208,9         0,0018
209,0         0,0030
209,1         0,0036
209,2         0,0035
209,3         0,0027
209,4         0,0016
209,5         0,0004
209,6         0,0000
209,7         0,0003
209,8         0,0013
209,9         0,0025
210,0         0,0034
210,1         0,0037
210,2         0,0030
210,3         0,0020
210,4         0,0008
210,5         0,0001
210,6         0,0001
210,7         0,0008
210,8         0,0020
210,9         0,0031
211,0         0,0034
211,1         0,0032
211,2         0,0025
211,3         0,0013
211,4         0,0003
211,5         0,0000
211,6         0,0004
211,7         0,0014
211,8         0,0025
211,9         0,0033
212,0         0,0034
212,1         0,0029
212,2         0,0018
212,3         0,0006
212,4         0,0001
212,5         0,0001
212,6         0,0010
212,7         0,0020
212,8         0,0030
212,9         0,0035
213,0         0,0031
213,1         0,0021
213,2         0,0010
213,3         0,0002
213,4         0,0000
213,5         0,0005
213,6         0,0014
213,7         0,0026
213,8         0,0034
213,9         0,0032
214,0         0,0025
214,1         0,0015
214,2         0,0006
214,3         0,0000
214,4         0,0003
214,5         0,0011
214,6         0,0021
214,7         0,0029
214,8         0,0033
214,9         0,0028
215,0         0,0020
215,1         0,0009
215,2         0,0001
215,3         0,0001
215,4         0,0006
215,5         0,0016
215,6         0,0026
215,7         0,0032
215,8         0,0031
215,9         0,0024
216,0         0,0013
216,1         0,0004
216,2         0,0000
216,3         0,0003
216,4         0,0012
216,5         0,0022
216,6         0,0029
216,7         0,0031
216,8         0,0027
216,9         0,0017
217,0         0,0006
217,1         0,0001
217,2         0,0001
217,3         0,0008
217,4         0,0018
217,5         0,0025
217,6         0,0030
217,7         0,0029
217,8         0,0021
217,9         0,0011
218,0         0,0002
218,1         0,0000
218,2         0,0004
218,3         0,0013
218,4         0,0023
218,5         0,0029
218,6         0,0030
218,7         0,0023
218,8         0,0014
218,9         0,0006
219,0         0,0000
219,1         0,0001
219,2         0,0008
219,3         0,0019
219,4         0,0027
219,5         0,0029
219,6         0,0027
219,7         0,0019
219,8         0,0008
219,9         0,0002
220,0         0,0000
220,1         0,0005
220,2         0,0014
220,3         0,0024
220,4         0,0029
220,5         0,0027
220,6         0,0021
220,7         0,0013
220,8         0,0004
220,9         0,0000
221,0         0,0002
221,1         0,0009
221,2         0,0019
221,3         0,0028
221,4         0,0029
221,5         0,0023
221,6         0,0017
221,7         0,0007
221,8         0,0001
221,9         0,0000
222,0         0,0006
222,1         0,0015
222,2         0,0024
222,3         0,0028
222,4         0,0026
222,5         0,0021
222,6         0,0011
222,7         0,0003
222,8         0,0000
222,9         0,0003
223,0         0,0011
223,1         0,0020
223,2         0,0026
223,3         0,0026
223,4         0,0022
223,5         0,0015
223,6         0,0006
223,7         0,0000
223,8         0,0001
223,9         0,0007
224,0         0,0015
224,1         0,0022
224,2         0,0027
224,3         0,0025
224,4         0,0018
224,5         0,0008
224,6         0,0002
224,7         0,0000
224,8         0,0004
224,9         0,0011
225,0         0,0020
225,1         0,0026
225,2         0,0025
225,3         0,0020
225,4         0,0013
225,5         0,0005
225,6         0,0000
225,7         0,0001
225,8         0,0008
225,9         0,0016
226,0         0,0024
226,1         0,0027
226,2         0,0022
226,3         0,0015
226,4         0,0007
226,5         0,0001
226,6         0,0000
226,7         0,0004
226,8         0,0013
226,9         0,0020
227,0         0,0024
227,1         0,0025
227,2         0,0020
227,3         0,0011
227,4         0,0003
227,5         0,0000
227,6         0,0002
227,7         0,0008
227,8         0,0018
227,9         0,0024
228,0         0,0025
228,1         0,0021
228,2         0,0013
228,3         0,0006
228,4         0,0001
228,5         0,0001
228,6         0,0006
228,7         0,0014
228,8         0,0020
228,9         0,0025
229,0         0,0023
229,1         0,0016
229,2         0,0009
229,3         0,0002
229,4         0,0000
229,5         0,0003
229,6         0,0010
229,7         0,0018
229,8         0,0023
229,9         0,0024
230,0         0,0020
230,1         0,0012
230,2         0,0004
230,3         0,0000
230,4         0,0001
230,5         0,0006
230,6         0,0014
230,7         0,0021
230,8         0,0024
230,9         0,0021
231,0         0,0016
231,1         0,0007
231,2         0,0001
231,3         0,0000
231,4         0,0003
231,5         0,0010
231,6         0,0018
231,7         0,0022
231,8         0,0022
231,9         0,0017
232,0         0,0010
232,1         0,0003
232,2         0,0000
232,3         0,0002
232,4         0,0007
232,5         0,0014
232,6         0,0021
232,7         0,0023
232,8         0,0019
232,9         0,0013
233,0         0,0006
233,1         0,0001
233,2         0,0000
233,3         0,0005
233,4         0,0012
233,5         0,0018
233,6         0,0023
233,7         0,0021
233,8         0,0015
233,9         0,0008
234,0         0,0002
234,1         0,0000
234,2         0,0002
234,3         0,0008
234,4         0,0015
234,5         0,0020
234,6         0,0021
234,7         0,0018
234,8         0,0011
234,9         0,0004
235,0         0,0001
235,1         0,0001
235,2         0,0006
235,3         0,0013
235,4         0,0018
235,5         0,0021
235,6         0,0020
235,7         0,0014
235,8         0,0007
235,9         0,0002
236,0         0,0000
236,1         0,0003
236,2         0,0009
236,3         0,0016
236,4         0,0019
236,5         0,0020
236,6         0,0017
236,7         0,0009
236,8         0,0003
236,9         0,0000
237,0         0,0001
237,1         0,0006
237,2         0,0013
237,3         0,0019
237,4         0,0020
237,5         0,0018
237,6         0,0012
237,7         0,0005
237,8         0,0001
237,9         0,0000
238,0         0,0004
238,1         0,0010
238,2         0,0016
238,3         0,0019
238,4         0,0019
238,5         0,0015
238,6         0,0008
238,7         0,0003
238,8         0,0000
238,9         0,0002
239,0         0,0007
239,1         0,0012
239,2         0,0018
239,3         0,0020
239,4         0,0017
239,5         0,0011
239,6         0,0004
239,7         0,0000
239,8         0,0000
239,9         0,0004
240,0         0,0010
240,1         0,0015
240,2         0,0019
240,3         0,0018
240,4         0,0013
240,5         0,0007
240,6         0,0002
240,7         0,0000
240,8         0,0002
240,9         0,0008
241,0         0,0013
241,1         0,0017
241,2         0,0018
241,3         0,0015
241,4         0,0010
241,5         0,0003
241,6         0,0000
241,7         0,0001
241,8         0,0005
241,9         0,0011
242,0         0,0016
242,1         0,0018
242,2         0,0016
242,3         0,0012
242,4         0,0006
242,5         0,0001
242,6         0,0000
242,7         0,0003
242,8         0,0008
242,9         0,0014
243,0         0,0018
243,1         0,0018
243,2         0,0013
243,3         0,0008
243,4         0,0003
243,5         0,0000
243,6         0,0001
243,7         0,0006
243,8         0,0012
243,9         0,0016
244,0         0,0017
244,1         0,0016
244,2         0,0010
244,3         0,0004
244,4         0,0001
244,5         0,0000
244,6         0,0003
244,7         0,0009
244,8         0,0014
244,9         0,0016
245,0         0,0016
245,1         0,0012
245,2         0,0007
245,3         0,0002
245,4         0,0000
245,5         0,0002
245,6         0,0006
245,7         0,0011
245,8         0,0016
245,9         0,0016
246,0         0,0014
246,1         0,0009
246,2         0,0003
246,3         0,0000
246,4         0,0001
246,5         0,0004
246,6         0,0008
246,7         0,0014
246,8         0,0017
246,9         0,0016
247,0         0,0010
247,1         0,0006
247,2         0,0001
247,3         0,0000
247,4         0,0002
247,5         0,0007
247,6         0,0012
247,7         0,0016
247,8         0,0016
247,9         0,0012
248,0         0,0008
248,1         0,0003
248,2         0,0000
248,3         0,0001
248,4         0,0004
248,5         0,0010
248,6         0,0015
248,7         0,0016
248,8         0,0013
248,9         0,0009
249,0         0,0004
249,1         0,0001
249,2         0,0000
249,3         0,0003
249,4         0,0007
249,5         0,0013
249,6         0,0015
249,7         0,0014
249,8         0,0011
249,9         0,0006
250,0         0,0002
250,1         0,0000
250,2         0,0001
250,3         0,0006
250,4         0,0010
250,5         0,0014
250,6         0,0015
250,7         0,0012
250,8         0,0008
250,9         0,0003
251,0         0,0001
251,1         0,0000
251,2         0,0003
251,3         0,0008
251,4         0,0012
251,5         0,0015
251,6         0,0013
251,7         0,0010
251,8         0,0005
251,9         0,0001
252,0         0,0000
252,1         0,0001
252,2         0,0006
252,3         0,0011
252,4         0,0014
252,5         0,0014
252,6         0,0011
252,7         0,0007
252,8         0,0003
252,9         0,0000
253,0         0,0001
253,1         0,0004
253,2         0,0008
253,3         0,0012
253,4         0,0014
253,5         0,0013
253,6         0,0008
253,7         0,0004
253,8         0,0001
253,9         0,0000
254,0         0,0002
254,1         0,0006
254,2         0,0010
254,3         0,0012
254,4         0,0013
254,5         0,0010
254,6         0,0006
254,7         0,0002
254,8         0,0000
254,9         0,0001
255,0         0,0004
255,1         0,0008
255,2         0,0012
255,3         0,0014
255,4         0,0012
255,5         0,0007
255,6         0,0003
255,7         0,0001
255,8         0,0000
255,9         0,0002
256,0         0,0007
256,1         0,0011
256,2         0,0012
256,3         0,0012
256,4         0,0009
256,5         0,0004
256,6         0,0001
256,7         0,0000
256,8         0,0001
256,9         0,0005
257,0         0,0009
257,1         0,0011
257,2         0,0012
257,3         0,0010
257,4         0,0006
257,5         0,0003
257,6         0,0000
257,7         0,0000
257,8         0,0002
257,9         0,0007
258,0         0,0011
258,1         0,0012
258,2         0,0011
258,3         0,0008
258,4         0,0004
258,5         0,0001
258,6         0,0000
258,7         0,0002
258,8         0,0005
258,9         0,0009
259,0         0,0012
259,1         0,0011
259,2         0,0009
259,3         0,0005
259,4         0,0002
259,5         0,0000
259,6         0,0001
259,7         0,0003
259,8         0,0008
259,9         0,0011
260,0         0,0011
260,1         0,0010
260,2         0,0007
260,3         0,0002
260,4         0,0000
260,5         0,0000
260,6         0,0002
260,7         0,0006
260,8         0,0009
260,9         0,0010
261,0         0,0010
261,1         0,0008
261,2         0,0004
261,3         0,0001
261,4         0,0000
261,5         0,0001
261,6         0,0004
261,7         0,0008
261,8         0,0010
261,9         0,0011
262,0         0,0008
262,1         0,0006
262,2         0,0002
262,3         0,0000
262,4         0,0000
262,5         0,0002
262,6         0,0006
262,7         0,0009
262,8         0,0011
262,9         0,0009
263,0         0,0007
263,1         0,0003
263,2         0,0001
263,3         0,0000
263,4         0,0001
263,5         0,0004
263,6         0,0008
263,7         0,0010
263,8         0,0010
263,9         0,0008
264,0         0,0004
264,1         0,0002
264,2         0,0000
264,3         0,0001
264,4         0,0003
264,5         0,0006
264,6         0,0008
264,7         0,0010
264,8         0,0009
264,9         0,0006
265,0         0,0003
265,1         0,0001
265,2         0,0000
265,3         0,0001
265,4         0,0004
265,5         0,0008
265,6         0,0009
265,7         0,0008
265,8         0,0008
265,9         0,0004
266,0         0,0001
266,1         0,0000
266,2         0,0001
266,3         0,0003
266,4         0,0006
266,5         0,0009
266,6         0,0009
266,7         0,0008
266,8         0,0006
266,9         0,0003
267,0         0,0000
267,1         0,0000
267,2         0,0002
267,3         0,0004
267,4         0,0008
267,5         0,0010
267,6         0,0008
267,7         0,0006
267,8         0,0003
267,9         0,0001
268,0         0,0000
268,1         0,0001
268,2         0,0004
268,3         0,0006
268,4         0,0008
268,5         0,0009
268,6         0,0007
268,7         0,0004
268,8         0,0002
268,9         0,0000
269,0         0,0000
269,1         0,0002
269,2         0,0005
269,3         0,0008
269,4         0,0008
269,5         0,0008
269,6         0,0006
269,7         0,0003
269,8         0,0000
269,9         0,0000
270,0         0,0001
270,1         0,0003
270,2         0,0006
270,3         0,0008
270,4         0,0008
270,5         0,0007
270,6         0,0004
270,7         0,0001
270,8         0,0000
270,9         0,0001
271,0         0,0003
271,1         0,0005
271,2         0,0007
271,3         0,0008
271,4         0,0007
271,5         0,0005
271,6         0,0002
271,7         0,0000
271,8         0,0000
271,9         0,0002
272,0         0,0004
272,1         0,0006
272,2         0,0008
272,3         0,0008
272,4         0,0006
272,5         0,0003
272,6         0,0001
272,7         0,0000
272,8         0,0001
272,9         0,0003
273,0         0,0006
273,1         0,0008
273,2         0,0007
273,3         0,0006
273,4         0,0004
273,5         0,0001
273,6         0,0000
273,7         0,0000
273,8         0,0002
273,9         0,0004
274,0         0,0007
274,1         0,0008
274,2         0,0006
274,3         0,0005
274,4         0,0003
274,5         0,0000
274,6         0,0000
274,7         0,0001
274,8         0,0003
274,9         0,0005
275,0         0,0007
275,1         0,0007
275,2         0,0005
275,3         0,0003
275,4         0,0001
275,5         0,0000
275,6         0,0001
275,7         0,0002
275,8         0,0004
275,9         0,0006
276,0         0,0007
276,1         0,0006
276,2         0,0004
276,3         0,0002
276,4         0,0000
276,5         0,0000
276,6         0,0001
276,7         0,0003
276,8         0,0006
276,9         0,0006
277,0         0,0006
277,1         0,0005
277,2         0,0003
277,3         0,0001
277,4         0,0000
277,5         0,0000
277,6         0,0003
277,7         0,0004
277,8         0,0006
277,9         0,0006
278,0         0,0005
278,1         0,0004
278,2         0,0002
278,3         0,0000
278,4         0,0000
278,5         0,0002
278,6         0,0004
278,7         0,0005
278,8         0,0006
278,9         0,0006
279,0         0,0004
279,1         0,0002
279,2         0,0001
279,3         0,0000
279,4         0,0001
279,5         0,0003
279,6         0,0004
279,7         0,0006
279,8         0,0006
279,9         0,0005
280,0         0,0003
280,1         0,0001
280,2         0,0000
280,3         0,0000
280,4         0,0001
280,5         0,0004
280,6         0,0006
280,7         0,0006
280,8         0,0005
280,9         0,0004
281,0         0,0002
281,1         0,0000
281,2         0,0000
281,3         0,0001
281,4         0,0002
281,5         0,0004
281,6         0,0006
281,7         0,0006
281,8         0,0004
281,9         0,0003
282,0         0,0001
282,1         0,0000
282,2         0,0000
282,3         0,0003
282,4         0,0004
282,5         0,0004
282,6         0,0005
282,7         0,0005
282,8         0,0003
282,9         0,0001
283,0         0,0000
283,1         0,0000
283,2         0,0001
283,3         0,0003
283,4         0,0004
283,5         0,0006
283,6         0,0005
283,7         0,0003
283,8         0,0002
283,9         0,0001
284,0         0,0000
284,1         0,0001
284,2         0,0002
284,3         0,0003
284,4         0,0005
284,5         0,0006
284,6         0,0004
284,7         0,0002
284,8         0,0001
284,9         0,0000
285,0         0,0000
285,1         0,0001
285,2         0,0003
285,3         0,0004
285,4         0,0005
285,5         0,0004
285,6         0,0003
285,7         0,0002
285,8         0,0000
285,9         0,0000
286,0         0,0001
286,1         0,0002
286,2         0,0004
286,3         0,0005
286,4         0,0005
286,5         0,0003
286,6         0,0002
286,7         0,0001
286,8         0,0000
286,9         0,0000
287,0         0,0002
287,1         0,0003
287,2         0,0004
287,3         0,0004
287,4         0,0004
287,5         0,0003
287,6         0,0001
287,7         0,0000
287,8         0,0000
287,9         0,0001
288,0         0,0002
288,1         0,0004
288,2         0,0004
288,3         0,0004
288,4         0,0003
288,5         0,0002
288,6         0,0001
288,7         0,0000
288,8         0,0001
288,9         0,0002
289,0         0,0003
289,1         0,0004
289,2         0,0004
289,3         0,0003
289,4         0,0002
289,5         0,0001
289,6         0,0000
289,7         0,0000
289,8         0,0001
289,9         0,0003
290,0         0,0003
290,1         0,0004
290,2         0,0004
290,3         0,0003
290,4         0,0001
290,5         0,0000
290,6         0,0000
290,7         0,0001
290,8         0,0002
290,9         0,0003
291,0         0,0004
291,1         0,0004
291,2         0,0003
291,3         0,0002
291,4         0,0001
291,5         0,0000
291,6         0,0000
291,7         0,0001
291,8         0,0002
291,9         0,0004
292,0         0,0004
292,1         0,0003
292,2         0,0002
292,3         0,0001
292,4         0,0000
292,5         0,0000
292,6         0,0001
292,7         0,0002
292,8         0,0003
292,9         0,0003
293,0         0,0003
293,1         0,0002
293,2         0,0001
293,3         0,0000
293,4         0,0000
293,5         0,0000
293,6         0,0001
293,7         0,0003
293,8         0,0003
293,9         0,0003
294,0         0,0003
294,1         0,0002
294,2         0,0001
294,3         0,0000
294,4         0,0000
294,5         0,0001
294,6         0,0002
294,7         0,0003
294,8         0,0003
294,9         0,0003
295,0         0,0002
295,1         0,0001
295,2         0,0000
295,3         0,0000
295,4         0,0000
295,5         0,0001
295,6         0,0003
295,7         0,0003
295,8         0,0003
295,9         0,0003
296,0         0,0001
296,1         0,0000
296,2         0,0000
296,3         0,0000
296,4         0,0001
296,5         0,0002
296,6         0,0003
296,7         0,0003
296,8         0,0002
296,9         0,0002
297,0         0,0001
297,1         0,0000
297,2         0,0000
297,3         0,0000
297,4         0,0002
297,5         0,0003
297,6         0,0003
297,7         0,0003
297,8         0,0002
297,9         0,0001
298,0         0,0000
298,1         0,0000
298,2         0,0000
298,3         0,0001
298,4         0,0002
298,5         0,0003
298,6         0,0003
298,7         0,0002
298,8         0,0002
298,9         0,0000
299,0         0,0000
299,1         0,0000
299,2         0,0001
299,3         0,0002
299,4         0,0003
299,5         0,0003
299,6         0,0002
299,7         0,0002
299,8         0,0001
299,9         0,0000
300,0         0,0000
300,1         0,0000
300,2         0,0001
300,3         0,0002
300,4         0,0003
300,5         0,0003
300,6         0,0002
300,7         0,0001
300,8         0,0000
300,9         0,0000
301,0         0,0000
301,1         0,0001
301,2         0,0001
301,3         0,0002
301,4         0,0003
301,5         0,0002
301,6         0,0001
301,7         0,0001
301,8         0,0000
301,9         0,0000
302,0         0,0000
302,1         0,0001
302,2         0,0002
302,3         0,0002
302,4         0,0002
302,5         0,0002
302,6         0,0001
302,7         0,0000
302,8         0,0000
302,9         0,0000
303,0         0,0001
303,1         0,0002
303,2         0,0003
303,3         0,0002
303,4         0,0002
303,5         0,0001
303,6         0,0000
303,7         0,0000
303,8         0,0000
303,9         0,0001
304,0         0,0001
304,1         0,0002
304,2         0,0002
304,3         0,0003
304,4         0,0002
304,5         0,0001
304,6         0,0000
304,7         0,0000
304,8         0,0000
304,9         0,0001
305,0         0,0002
305,1         0,0002
305,2         0,0003
305,3         0,0002
305,4         0,0001
305,5         0,0000
305,6         0,0000
305,7         0,0000
305,8         0,0001
305,9         0,0001
306,0         0,0002
306,1         0,0002
306,2         0,0002
306,3         0,0001
306,4         0,0000
306,5         0,0000
306,6         0,0000
306,7         0,0001
306,8         0,0001
306,9         0,0002
307,0         0,0002
307,1         0,0002
307,2         0,0001
307,3         0,0001
307,4         0,0000
307,5         0,0000
307,6         0,0000
307,7         0,0001
307,8         0,0001
307,9         0,0002
308,0         0,0002
308,1         0,0001
308,2         0,0001
308,3         0,0000
308,4         0,0000
308,5         0,0000
308,6         0,0000
308,7         0,0001
308,8         0,0002
308,9         0,0002
309,0         0,0001
309,1         0,0001
309,2         0,0001
309,3         0,0000
309,4         0,0000
309,5         0,0000
309,6         0,0001
309,7         0,0002
309,8         0,0002
309,9         0,0001
310,0         0,0001
310,1         0,0001
310,2         0,0000
310,3         0,0000
